"327_Transect 04 - BB F05 (J Schleiffer)";22883013.5066174;30446229.7229895;7436923.14939493;1191203.38029344;0;0;0;0;0;7900267.48924566;3292236.34587929;0;0;0;0;0;0;0;39536.6310705511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2763960.61719951;355257.040776197;0;0
"327_Transect 06 - BB E08 (B Deltombe et Y Conan)";22769796.9885165;30859964.7306661;6712945.04884891;650727.686919942;0;0;0;0;0;8344109.59127609;3698205.07659089;0;0;0;0;0;0;0;129105.317322891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2762187.70734041;359437.743941437;0;0
"327_Transect 07 - BB O05 (E Sohier)";29683220.4522749;23749157.2036244;6762197.90092012;1456708.54338473;0;0;0;0;0;8041453.11530868;3536526.56532796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3084472.11105132;0;0;0
"327_Transect 08 - BB M01 (S Mullemans)";28765330.5934062;25841091.7183067;5005303.92614083;1085177.97121701;0;0;0;0;0;9458205.53686806;3063821.82125187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2871806.08659832;160102.379685398;0;0
"327_Transect 09 - BB B06 (B Foucard)";18961511.5337273;32410337.6518846;7347388.39890257;1028311.99539287;0;0;0;0;0;9699422.09810762;3493818.77703575;0;0;0;0;0;0;0;599244.115388173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2408393.01582591;360763.929313794;0;0
"327_Transect 10 - BB P08 (M Belair, K D";26353952.3360931;27286428.2729129;7542729.94760463;1032260.41009022;0;0;0;0;0;7350643.95258415;3669392.41612785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3010801.68961789;30442.3021297681;0;0
"327_Transect 12 - BB V02 (G Ravissot & JY Vieville)";25972575.6066969;29227231.2899395;6804477.35656426;1823554.82288581;0;0;0;0;0;6317650.87717133;3131130.46586662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2655971.81830715;360763.929313794;0;0
"327_Transect 13 - BB L05 (A. Labonde)";26858280.6109753;27409466.9823381;6078467.26602345;850295.979636962;0;0;0;0;0;8599153.1944529;3544674.62936826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2858164.62551207;95307.49136886;0;0
"327_Transect 14 - BB Q12/Q01 (I Bogner & P Savary)";27929197.8620537;26159315.2671865;6244766.68200958;923556.48189206;0;0;0;0;0;8544501.68036931;3495474.10253049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2929581.36648667;49728.5935804443;0;0
"327_Transect 15 - BB F05 (F Bernard)";23657994.9428398;30843805.3561236;7138383.79403095;1714059.59493963;0;0;0;0;0;6889799.01931092;3077792.60465497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2621505.93637008;338216.20506008;0;0
"327_Transect 16 - BB L08 (JP Rizzi)";25010808.4292307;29556446.4265643;5814187.53062101;733595.583537483;0;0;0;0;0;8649566.78662257;3500809.26302259;0;0;0;0;0;0;0;75986.052828825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2745024.50746076;207005.425465519;0;0
"327_Transect 17 - BB O06 (S Ravaut)";29572040.2735047;24200580.6080066;6252855.76002925;1314749.49420475;0;0;0;0;0;8574819.73710244;3344972.24641307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3021272.52574355;1941.94801671302;0;0
"33_Pershing";1028790.1074234;29867826.4783055;3938830.46344433;699957.450231385;0;25256.9574093237;0;0;0;4183133.91951771;11588660.1946143;349143.048831397;0;0;0;36.0886693805204;989240.281352113;0;23115952.4012453;0;0;0;0;0;17438.1939769453;0;0;0;0;0;0;0;0;0;471092.772311597;0;0
"330_haie champêtre de l'oseraie";341252.899601512;12702892.1045501;13105665.8428464;0;0;2840327.93104802;0;469243.798492781;0;0;1115039.22497527;34479502.9885345;0;0;0;0;5358584.19519516;1199994.28232176;1349758.96105362;0;1119738.31503646;870713.554031555;1196902.44240034;0;113752.375394882;0;0;0;0;0;0;0;0;0;0;0;0
"330_piste de la butte";326429.340943417;13359019.8060943;14742516.0436006;57034.4773880818;0;2336164.6964472;0;469243.798492781;0;0;1354213.7155126;33753543.0732391;0;0;0;0;5104377.15112123;1059400.22783826;925619.11768284;0;1119738.31503646;483354.232867942;1188016.91142761;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"330_vieux jardin";295618.963063498;12924376.0435909;13633998.9065402;0;0;2904479.13118648;0;469243.798492781;0;0;1503906.82271985;33668725.414799;0;0;0;0;5177857.39057427;1171581.56561002;1259610.4197539;0;1119738.31503646;883648.787422938;1196902.44240034;0;52561.6686012137;0;0;0;0;0;0;0;0;0;0;0;0
"331_Langevin";56171863.783843;7689657.18732583;3752696.97598942;3636815.07476062;0;0;0;0;0;3323419.27422565;215719.346680316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1514980.52491252;0;0;0
"332_Arènes bois";52920455.8436393;10193222.3716706;4085076.34113901;3404177.84969714;0;0;0;0;0;3709643.43928245;453037.962110054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506933.6788651;0;0;0
"332_Arènes prairie";53469920.0090275;9694165.73845502;4108387.02488123;3442372.59565255;0;0;0;0;0;3694922.70809628;456349.163559162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1450080.56881043;0;0;0
"335_1";2029765.20948757;41014988.4659435;15090267.4833565;1275352.88422388;0;5913946.75057258;0;0;0;2914224.69269115;2401886.48557579;2932109.89535894;0;1923.48368539394;0;939873.348143747;1537580.68989515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241063.148140301;0;0
"335_5";2852313.36724372;39983961.2430571;16053330.5046125;1586852.94453422;0;5912052.71316842;0;0;0;3065384.37829846;1817706.6562592;1990415.10745569;0;14333.6406230769;0;939843.24819268;1531529.0906208;0;0;0;0;0;0;0;273604.865396566;0;0;0;0;0;0;0;0;242945.745853505;471.049188697431;0;0
"336_1";2030777.68997943;41028227.1675262;15086616.5936812;1275030.03848949;0;5913946.75057258;0;0;0;2914224.69269115;2402627.76033279;2924772.40270959;0;1923.48368539394;0;939873.348143747;1538317.77233777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240992.732382087;0;0
"336_2";2087709.66241003;41631082.526939;14499397.6751217;1188926.37856632;0;5913946.75057258;0;0;0;2897568.05644677;2489537.76985143;2575442.08687726;0;88808.1206467704;0;939873.348143747;1657022.36462613;0;0;0;0;0;0;0;9762.85844369787;0;0;0;0;0;0;0;0;72435.3449964693;239140.514208162;0;0
"336_3";2083451.94842436;41430359.4588234;14733905.188571;1223066.07964036;0;5913946.75057258;0;0;0;2908081.06380411;2444183.57140443;2667130.56925946;0;46160.3787148234;0;939873.348143747;1607749.51379054;0;0;0;0;0;0;0;216.981420666967;0;0;0;0;0;0;0;0;25252.1444696481;235246.384162575;0;0
"336_4";2600179.05414246;41473668.4897675;14627702.7396795;1357702.19648637;0;5912976.59153526;0;0;0;2895162.00154781;2034005.18590651;2067177.74476825;0;248740.586208979;0;939872.730831326;1603590.85047273;0;0;0;0;0;0;0;170637.633721147;0;0;0;0;0;0;0;0;257318.089840642;121338.933041219;0;0
"336_5";2855013.02811715;39985251.2795833;16052026.1179815;1584258.55761739;0;5912052.71316842;0;0;0;3065383.08578229;1817315.39734798;1990415.10745569;0;14332.7610445161;0;939843.24819268;1530675.03514496;0;0;0;0;0;0;0;273619.009381768;0;0;0;0;0;0;0;0;242945.745853505;471.049188697431;0;0
"336_6";3217092.39597338;38120081.2921584;17616623.2803621;1932941.85667246;0;5703568.33562843;0;0;0;3402996.96483375;2136473.9202152;1946572.03246546;0;0;0;939873.348143747;854200.710108623;0;0;0;0;0;0;0;358593.384510272;0;0;0;0;0;0;0;0;39349.633949743;18235.7305672417;0;0
"338_Mairie Déville-lès-Rouen";1449015.66388369;25083146.0266394;6651546.32054853;406412.556151209;2476796.71641703;0;0;0;0;1335880.57618104;760961.444513547;5372014.61485858;0;0;0;1930027.7842448;1303744.14142255;0;20429212.161526;5934832.0458887;833390.762489974;0;0;0;559456.552146216;0;0;0;0;0;0;0;0;1737887.59381535;0;0;0
"339_STEP";12762.9404909591;23361540.3413762;8817109.53632286;534609.582313401;4024175.74472944;0;0;0;0;0;1021012.81055319;720002.245748699;0;0;0;770385.959749861;1421698.0268479;0;19591473.9457609;11231719.8578614;1521057.43277887;0;282484.372626103;0;0;0;0;0;0;0;0;0;0;2961064.04319172;0;0;0
"34_1 square Carnot";15733684.5700515;39686193.466269;5940410.59879819;3270044.87777667;0;0;0;0;0;6231755.38600143;4011066.16147865;0;0;0;0;0;300165.520314075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1123274.94525316;0;0;0
"34_10 reserve ornithologique";13922050.2433628;41776315.1412835;6895444.71560635;3229719.93061786;0;0;0;0;0;5735776.8623422;3301030.12459689;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1149127.6070904;0;0;0
"34_11 prairie sud reserve ornithologique";13578488.1098789;42032819.2108133;7187204.96676504;3219172.82927941;0;0;0;0;0;5586002.48527716;3220225.47781881;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1167957.81448373;0;0;0
"34_12 prairie allee royale";13728109.2397518;41637160.3360252;7378183.3095608;3272706.83498288;0;0;0;0;0;5241236.29654455;3419695.23264622;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1249318.95208063;0;0;0
"34_13 prairie lac de gravelle fauchage retarde";7383775.91992152;46035258.5032773;9504433.73575271;2389237.65337703;0;0;0;0;0;6060344.3861288;3383559.26035307;0;0;0;0;0;33486.5511770636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1145242.86751153;317430.578608769;0;0
"34_14 prairie lac de gravelle fauchage total";7815922.14031582;45726126.2033192;9423299.03888351;2529479.20376143;0;0;0;0;0;5932781.02628941;3328654.44209838;0;0;0;0;0;51799.9590885157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1163632.69804037;281710.303088322;0;0
"34_15 parc floral quatre saisons";11482104.6281229;45612905.5496172;5949363.25945746;2546419.4430477;0;0;0;0;0;6139361.58471565;3292650.05635385;0;0;0;0;0;351070.271901469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;908420.868084403;0;0;0
"34_17 parc floral iris";12194117.5488344;44196837.4847385;6289038.9241655;2896027.98016073;0;0;0;0;0;6098908.46641914;3280710.71333024;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1012914.47481118;0;0;0
"34_18 parc floral prairie derriere les tacots";10968967.7103557;46480580.1693918;6110840.57428186;2450281.37930037;0;0;0;0;0;5938423.79208516;3117067.67494835;0;0;0;0;0;304699.018249728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;905920.071497147;0;0;0
"34_2 ile de Bercy massif de vivaces";22034273.4269473;33324685.8868428;6778312.06344134;3097137.37855456;0;0;0;0;0;6995614.54496558;2433889.22471014;0;0;0;0;0;79871.2312269356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1505421.3222236;0;0;0
"34_21 parc floral jardin de l'évolution";12925730.964065;43205094.4275267;5926547.16024033;2899458.01697187;0;0;0;0;0;6334675.3105071;3601531.78027628;0;0;0;0;0;385326.456366173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;975822.282034786;0;0;0
"34_22 prairie ouest esplanade Saint Louis";15958563.0869415;39299970.705694;5833767.55074541;3258229.13194201;0;0;0;0;0;6392002.92112217;4112550.57039104;0;0;0;0;0;326589.246907013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1111398.17536738;0;0;0
"34_23 carrefour de la patte d'oie";8991668.74192104;44955183.0975001;9214088.30910762;2681859.0001715;0;0;0;0;0;5606616.15956129;3260293.33680636;0;0;0;0;0;145352.851920466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1202764.38743247;214204.872891307;0;0
"34_24 île de Saint Mandé";19951719.4571963;35326159.4266673;5396512.35278569;3091489.80009938;0;0;0;0;0;7414780.31147235;3507234.3216407;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1287089.2641855;0;0;0
"34_25 prairie Brasserie";17352892.7433429;37174371.7530224;7429800.33517251;3276186.29896731;0;0;0;0;0;6214348.81896744;3242161.90502731;0;0;0;0;0;122074.826619709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1447094.09676486;0;0;0
"34_26 Plaine Saint Hubert";10092777.6645042;46344067.1866023;7549921.2968422;2685972.48386878;0;0;0;0;0;6043892.92007849;2226126.89132251;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1064022.64553161;0;0;0
"34_28 Allée Royale 2";14712529.1144344;40924058.3505578;6661194.33516475;3286360.73132934;0;0;0;0;0;5761140.49475756;3470260.91849271;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1150532.79737304;0;0;0
"34_29 bord du lac de Saint Mandé";19990591.347643;35220867.740412;5348737.20883812;3068459.13369194;0;0;0;0;0;7530788.77105013;3530405.50857369;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1287089.34608298;0;0;0
"34_3 ile de Bercy  pelouse";21835148.979067;33546321.997646;6836140.71051055;3094666.77162555;0;0;0;0;0;6962947.14378125;2433889.22471014;0;0;0;0;0;63340.4366820294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504698.38394773;0;0;0
"34_30 PF jardin des petits pas";10691880.4850274;47244822.6636173;5890487.92328332;2153428.2162267;0;0;0;0;0;5861990.65996569;3229891.77418339;0;0;0;0;0;374592.596946654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;822782.969072225;0;0;0
"34_31 prairie Daumesnil";17705709.7449576;37261015.0590237;6292676.2855501;3254982.47163298;0;0;0;0;0;6417061.51567621;3770765.96292161;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1260780.65465687;0;0;0
"34_32 plateau Bel Aire";20503438.3461078;34580342.582858;5168453.99196595;2984268.14466349;0;0;0;0;0;7976691.98784994;3450354.97038648;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1269371.72241671;0;0;0
"34_34 Bas roselière";5679100.95899826;49439213.1393215;8829956.66032066;1216646.41050739;0;0;0;0;0;6818051.34872839;2956848.33998704;0;0;0;0;0;216731.16906754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;866462.079840211;214204.872891307;0;0
"34_4 ile de Reuilly pelouse";20907242.940666;34459903.2798607;6956647.19787443;3162725.46060374;0;0;0;0;0;6728909.146218;2483166.45214665;0;0;0;0;0;85094.715981191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506383.71198882;0;0;0
"34_5 plaine du bac prairie";18719277.1402713;35917756.8563374;7498658.93673225;3215474.5221036;0;0;0;0;0;6602599.50577449;2774839.94795262;0;0;0;0;0;33527.3102929357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1521651.89547958;0;0;0
"34_6 jardin agronomie tropicale pelouse";6174818.07709859;52796474.662418;5688594.19776763;778121.283268193;0;0;0;0;0;6207082.81189133;4099466.48476166;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241059.98357393;0;0;0
"34_7 bis jardin agrnomie tropicale prairie";6326113.08898737;52742062.9777623;5641125.40743275;826428.461305237;0;0;0;0;0;6129266.60449059;4068423.45849456;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248652.522303201;0;0;0
"34_7 jardin agronomie tropicale prairie";6325730.56032491;52724308.4373401;5653015.62765902;825505.524005488;0;0;0;0;0;6134515.61009787;4082451.94758506;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245067.094120542;0;0;0
"34_8 plaine de Fontenay";8032537.5247718;49937521.442153;5386344.02323501;1114118.87517337;0;0;0;0;0;6648204.42965426;4452701.8353994;0;0;0;0;0;584737.563290715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137719.844835418;0;0;0
"34_9 plaine nord fort neuf";13383144.2760172;42591789.2413393;4993225.16145125;2292294.93468995;0;0;0;0;0;7492668.80949486;4308022.43210676;0;0;0;0;0;584737.563290715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;651789.998886888;0;0;0
"34_Lisière sous bois vers les 2 ponts";5922550.59349034;52542348.4594226;5830955.88533951;671173.544401487;0;0;0;0;0;6514579.98011082;4309490.69356246;0;0;0;0;0;334719.917014735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162259.730408494;0;0;0
"34_PRAIRIE CALCAIRE";6580587.57528452;49525307.7059517;8073842.1940551;1412864.91458807;0;0;0;0;0;6709846.759258;2596968.78492229;0;0;0;0;0;299915.240457169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;904994.576129646;176557.299993042;0;0
"34_RIVIERE SAULE TETARDS";6575879.89348506;48395901.5543819;8830625.48623508;1628933.86017198;0;0;0;0;0;6506849.06401586;2876766.17935449;0;0;0;0;0;186683.419093854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990259.034979855;246920.47467691;0;0
"343_Bassin de retention";712936.967694624;13052165.4881991;4689047.21709096;0;0;0;357198.371300625;0;0;1029.30532878601;6146.92638423452;35661578.4375745;0;0;0;2380955.0309651;3134893.58557921;1522734.08804383;13761674.8658984;0;0;0;551737.583626879;0;410261.0276557;0;0;0;0;23727.0545211873;0;0;0;0;11298.5908982251;0;0
"344_Avenue du Peuple Belge";6230447.39075786;40958051.9506445;14262618.7214638;2742634.85224317;0;0;0;0;0;1445613.86499374;1489968.7548712;5870967.12283028;0;0;0;264177.547060543;2751472.91357504;0;0;0;0;0;252662.760976855;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"345_Jardin d'eau prairie";1686904.17545251;20892275.5757086;9015770.01869423;1333711.58751361;3934039.07179637;0;0;0;0;0;1734678.0881926;15308692.1047059;0;0;0;2386731.45342123;2014160.85625637;0;2176568.04232731;0;0;0;896655.809199912;0;0;423897.264227796;0;0;0;0;0;0;3785254.27865811;0;2585713.79161101;0;8122429.26481742
"346_boisement samain";1536651.82962298;24072782.0419535;11864110.4679061;787035.636576238;0;0;0;0;248823.269998626;1704751.43712528;140194.509267209;28188628.1257902;0;0;0;1868804.34602909;1614929.14291037;2088229.7529473;1861591.04869544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290552.221928143;0;0
"347_cimetière";1563319.80726714;22228319.4797877;10090690.4312886;485646.897883059;0;0;0;0;248823.269998626;1065823.4994102;455226.869107384;33134967.834979;0;0;0;1833010.2119608;851761.700508601;2128201.36665459;1861591.04869544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344364.246361264;0;0
"348_PDV AIRE DE JEUX";6012625.06477477;39825491.9296239;10476269.0356484;0;0;5409346.7553391;0;303204.348206431;0;1605688.51958571;3073345.11477867;0;1293461.33437337;0;0;2861362.29281353;2622709.3688796;147343.201125495;907888.780050554;393272.499105482;1288940.68099237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"348_PDV GARENNE UTRILLO";5572134.28208978;39530100.2806463;10642075.4849871;0;0;5742659.03317879;0;327039.974382882;0;1542043.76017216;3141295.278738;0;1256437.59850631;0;0;2863830.27645762;2600826.43679294;254011.242888457;907888.780050554;429153.495617096;1449124.13577004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"348_PDV PRAIRIE FLEURIE DE LATTRE DE TASSIGNY";5617389.83749033;39811274.4908877;10505610.436204;0;0;5498492.99779977;0;292552.546700665;0;1712818.82875679;3125127.47356673;0;1177764.76596498;0;0;2875854.6212088;2817565.80433198;113874.709077452;907888.780050554;423429.606562009;1346980.78338968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"349_Jardin des plantes carrés botaniques";6661074.6868316;36310226.1230868;14505322.2974145;2669499.2348077;0;231716.810788452;774286.560750159;0;0;2114049.22947104;2492559.92236696;9973746.30444548;0;0;0;0;278145.464962006;0;0;0;0;0;272068.942536335;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"349_JDP";6680724.459893;36260709.3154716;14654615.8763174;2678714.16906814;0;239995.874613805;760873.361316336;0;0;2114049.22947104;2515098.00658021;9856107.45995929;0;0;0;0;278145.464962006;0;0;0;0;0;284121.339126184;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"349_JDP AOUT";6686571.82777894;36224212.7968588;14647628.4313386;2681875.29454157;0;256762.589935622;760801.336238393;0;0;2114049.22947104;2515098.00658021;9867398.89946172;0;0;0;0;278145.464962006;0;0;0;0;0;284361.125398294;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"349_JDP JUILLET";6683734.53955854;36245199.0985582;14646021.5094081;2678941.84611073;0;250287.832008249;761519.270929155;0;0;2114049.22947104;2515098.00658021;9872807.27827761;0;0;0;0;278145.464962006;0;0;0;0;0;282969.848223802;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"35_bord cours d'eau plaine de jeux Lambres lez douai";1563319.80726714;22625468.6413139;10074297.7546754;698647.892867966;0;0;0;0;248823.269998626;1001435.60154308;100517.681879991;31328032.066717;0;0;0;2212638.43309879;1489592.74819835;2171772.37646552;1918196.726991;0;0;0;0;0;108638.186952715;0;0;0;0;0;0;0;0;0;738476.685815868;0;0
"35_bord de cours d' eau";1563319.80726714;22636047.2468709;10069042.5878045;698647.892867966;0;0;0;0;248823.269998626;998576.123299173;97487.2223627827;31334569.0843828;0;0;0;2218698.79027804;1489581.57025717;2171773.43312488;1918969.42425735;0;0;0;0;0;112207.59280604;0;0;0;0;0;0;0;0;0;738536.134465748;0;0
"35_prairie dejeux";1563319.80726714;22762581.4771341;10215679.0983726;698647.892867966;0;0;0;0;248823.269998626;1089693.42515365;108980.324506772;31177749.6777842;0;0;0;2172335.549212;1467307.71123554;2166045.97622372;1879028.61285692;0;0;0;0;0;75326.7542841476;0;0;0;0;0;0;0;0;0;678177.136450792;0;0
"35_prairie plaine de jeux";1563319.80726714;22784762.7623183;10170615.0864965;698647.892867966;0;0;0;0;248823.269998626;1058004.47843687;85909.4730852942;31008020.5113197;0;0;0;2258764.50205704;1517931.66171377;2197891.57917757;1894768.86334899;0;0;0;0;0;102810.923811965;0;0;0;0;0;0;0;0;0;726146.169479646;0;0
"350_domaine de Sceaux";595295.770153418;52144664.876464;7219938.67832618;2065587.40834853;0;0;0;0;0;2651977.04650844;778834.717805992;569138.490914621;0;0;0;0;462352.058159509;257857.42949598;9529849.87021384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"353_Grande Prairie";252579.407128667;47237288.2684263;3905680.81975164;91232.4777691631;0;0;0;0;0;3229111.73546366;1565489.1428787;13779202.2335913;0;0;0;0;1322838.93379013;295285.005051698;4591067.22501798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"353_Prairie Nord";252579.407128667;49050912.0714195;4994925.25672501;111949.766953662;0;0;0;0;0;2876719.99736362;1390102.03806436;11868143.6427107;0;0;0;0;1305528.16426986;421334.591073664;3847272.33575595;151671.610311328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"353_Prairie Sud";252579.407128667;46241699.2430566;3988975.52005403;121332.545991868;0;266351.976387766;0;0;1200.78743893313;3435797.58665855;1801536.77294024;14569226.5084536;0;0;0;0;711801.590486156;145492.391308925;4728235.43352087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"356_Linas";222306.926338659;31889425.1868211;4535334.3686948;7943.60075169954;0;0;0;0;0;3124753.384656;2064294.32342765;19286774.2063563;0;0;0;0;1349484.00143968;923527.783242339;12584918.8906899;0;0;0;0;0;283233.037420698;0;0;0;0;0;0;0;0;0;0;0;0
"36_prairie bois samain";1563319.80726714;23739842.5201369;11541293.6250858;713277.629961831;0;0;0;0;248823.269998626;1547127.18015704;191716.035521669;29049980.551238;0;0;0;1838287.58381296;1451294.48474557;2147218.62986814;1861591.04869544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371592.034759986;0;0
"360_liaison poterne citadelle";6979258.29068509;39147555.1261564;12952207.8660697;2843019.28913595;0;0;0;0;0;1123577.93372275;1639069.12718045;8678223.66840289;0;0;0;264177.547060543;2444884.65247497;0;30.1695043850647;0;0;0;252662.760976855;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"361_Val Caron Prairie";13184206.2759762;37487453.9836241;8704421.28590939;1965789.5991931;1055056.74763219;0;0;0;0;6717770.5951466;3379968.45154622;0;0;0;0;0;365336.449875261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3074155.28066641;360763.929313794;0;0
"362_Cimetière des Fauvelles";9775798.20082887;41768598.5236498;8765273.21943515;1693963.24396912;1250964.76708391;0;0;0;0;5915970.40631541;2871458.69045672;0;0;0;0;0;788616.541016623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3151803.94040017;313462.839560191;0;0
"363_Jardin des Fauvelles/Skate Parc";10230849.792183;41082688.4120181;9037407.17729975;1778901.81802232;1550308.41230597;0;0;0;0;5868597.10324468;2749297.23730153;0;0;0;0;0;530165.096388059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3146038.69358051;313989.513889343;0;0
"364_Parc Nelson Mandela Massifs";9931651.80686604;41284522.9031169;8588910.33150727;1666489.26671978;844364.630986054;0;0;0;0;6217482.15145705;3353320.75459457;0;0;0;0;0;868127.614038473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3135795.76521572;345147.351765917;0;0
"364_Parc Nelson Mandela Prairie";9882332.14556272;41290431.8404459;8593604.09539671;1646051.38671381;754192.068847247;0;0;0;0;6285166.05851575;3459191.01575402;0;0;0;0;0;891675.064290701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3133969.89938734;348731.475318483;0;0
"367_Canal-Pouciquot";827422.405300238;30013507.8766217;13169330.359045;1865518.1883185;0;509029.127420789;0;0;0;1337766.59491323;3688991.08885441;7806324.63402998;0;0;0;0;10330821.7255298;625536.199134271;3734196.12934341;0;0;0;0;0;733786.411998253;0;0;0;0;0;0;0;0;1639296.07309298;0;0;0
"367_verger Rangueil";4996075.89014531;34005989.3275857;13792935.7426875;2179352.33270621;0;509029.127420789;0;0;0;1342783.20186307;3343835.4781639;5009918.76380177;0;0;0;0;5268702.7842371;388696.993967953;2701350.25526599;0;0;0;0;0;630169.781257869;0;0;0;0;0;0;0;0;2073057.45973928;0;0;0
"368_MDP 16";63616.0821425379;4928169.68908704;0;0;383565.773923221;0;0;0;0;279731.06182639;0;9133245.61367941;0;0;0;26005910.5243924;614166.267078721;279831.332415789;137210.939825314;1370473.16821705;754935.186879547;0;273193.128569999;0;0;83088.1984161548;0;0;0;1501737.83812276;0;2945513.77618408;11724698.8882169;0;436852.597840005;15287661.2365705;0
