"591_Espaces8";1008548.45713154;1430201.59238219;0;0;0;0;0;0;0;527201.197545218;33724.4442117194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187225.546992796;0;0;0
"592_Espaces6";1336861.41007359;1619224.83621679;0;0;0;0;0;0;0;65794.8620350714;37060.9673980309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127544.146818712;0;0;0
"600_Espaces1";2616482.92247863;0;346533.685664977;225302.50723936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"600_Espaces2";1909729.10642254;6060.98556079685;1033659.30162941;0;0;0;0;0;0;0;240179.281650763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"602_6";2896717.91622309;6294.66148772335;6701.19426450437;0;0;0;0;0;0;277193.038003673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"603_1";2797081.77544104;27140.2250772836;87074.5212592201;0;0;0;0;0;0;277193.038003673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"606_vieux cimetiere";74556.7228718455;2599217.70559254;280295.949957391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232757.547943055;0;0;0
"607_freudenstadt";94649.6112066115;1851507.54105074;1036950.17508607;0;0;0;0;0;0;0;4004.25203774511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200727.811081112;0;0;0
"608_pleiades";150394.725004587;2306887.72042943;478652.880137659;0;0;0;0;0;0;0;465.679413715819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252215.543133464;0;0;0
"609_INterfaces1";2620174.00538093;0;183095.547918645;93899.8007700365;0;0;0;0;0;289127.305980818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"609_Interfaces2";2786142.66932153;0;236838.577624049;49211.1581358054;0;0;0;0;0;114364.187157803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"609_Interfaces3";2925976.60196379;0;260072.206122757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"609_Interfaces4";736314.399785893;349085.247479487;489153.345278867;1133692.5831285;0;0;0;0;0;213404.028145048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266322.831375468;0;0;0
"610_Halages3";1425879.13711271;1281649.25305125;85533.3891148702;393468.286851048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"611_Halages2";1417850.7091693;835310.197482234;342035.037427668;569551.565491782;0;0;0;0;0;23517.0707666107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"612_7";2899726.82448129;0;10452.8596383634;0;0;0;0;0;0;277193.038003673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"613_5";2911057.1225683;0;429.858134101366;0;0;0;0;0;0;277193.038003673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"615_Espaces3";2474413.672442;356911.444618155;201778.150017615;154724.003888611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"616_8";2779775.61506184;92503.4944187994;38539.0046592535;0;0;0;0;0;0;277193.038003673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"62_Bois Dubrusle Calais";263912.638590499;1122415.93159193;1209511.38710148;0;465874.061048921;0;0;0;0;0;0;126577.126867692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"62_citadelle";42260.2159869918;2377037.47793105;0;0;131978.956642602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230288.780473793;0;0;0;0;111203.73313982;0;0;0;295046.368731873
"62_terre saint-roch";97803.6506321159;1327488.23086383;8312.91288670354;597494.268795961;0;0;0;0;0;0;0;643024.234124573;0;0;515691.324512207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"632_MNHN";2003946.83684296;0;348699.512457569;284527.647224978;0;0;0;0;0;257756.051394949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292216.546476839;0;0;0
"637_Parc des Tuileries";2185952.48744892;0;71082.4339243459;0;0;0;0;0;0;620973.670293434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311291.65718516;0;0;0
"638_Jardin Luxembourg";2355823.11696623;0;281565.512075257;0;0;0;0;0;0;551044.935755818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"639_BNF";889732.35169294;0;1070605.1532807;937692.18891271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290370.73228654;0;0;0
"644_Jardin Gare de Chanrenne A";2852279.13156561;0;313322.734936409;22650.9224591985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"645_pf";304732.700786831;257604.584853692;497838.446937034;0;0;0;0;0;0;1363938.70875603;762052.604789671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"646_BM";2959967.37047981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227612.408827365;0;0;0
"648_Chise 2";176338.552044899;1539280.25395927;160597.561532082;0;0;0;0;0;0;280736.345483784;204662.086643186;76.7342412042716;0;0;480682.810504913;0;0;17590.2261596269;0;2478.89427523091;0;0;0;0;0;0;0;0;0;0;0;324792.721703816;0;0
"666_Parc Chambovet";1013546.74211601;666057.655496275;1505505.28899252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"67_Promenade talus rocade Lens";106678.082706348;2451470.2017432;370318.905220861;0;0;0;0;0;0;0;0;120150.881257032;0;0;0;0;0;0;0;0;0;139040.337465526;0;0;0;0;0;0;0;0;0;0;0;0
"67_Promenade talus rocade rue des Mésanges";108081.908341352;2468834.87678934;349848.883120513;0;0;0;0;0;0;0;0;117256.799622795;0;0;0;0;0;0;0;0;0;143486.224924695;0;0;0;0;0;0;0;0;0;0;0;0
"67_Promenade Talus Rocade rue des Mésanges";107245.366330646;2466447.83536382;353365.201413814;0;0;0;0;0;0;0;0;117658.925635245;0;0;0;0;0;0;0;0;0;143145.525880662;0;0;0;0;0;0;0;0;0;0;0;0
"68_Plaine Laloux";169986.661265402;2627891.08962061;152705.516365923;0;0;0;0;0;0;0;0;48665.2839440719;0;0;0;0;0;0;0;0;0;191113.527997234;0;0;0;0;0;0;0;0;0;0;0;0
"689_Blandan 1 Front forestier";27154.3695660571;1719150.11293332;1250150.01452278;189200.606476816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"729_1";125751.653617753;2278408.2536435;613813.534569135;0;0;0;0;0;0;0;170389.050712784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73_cimetière Miséricorde 1 (sans pesticides)";539092.596492502;2481924.69147779;0;0;0;0;0;0;0;165079.042246115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73_cimetière Miséricorde 2 (avec pesticides)";833259.510118711;2224689.13569238;0;0;0;0;0;0;0;129299.691172913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73_Ile de Versailles";1006892.54441323;2176029.44694113;0;0;0;0;0;0;0;1189.20765782253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73_parc des capucins";1104723.6780723;2081973.554563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"739_prarie till";69354.3712020721;2789443.92373052;0;0;0;0;0;0;0;0;0;0;0;0;0;328218.027170871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"74_Cité des hauts pavés";634235.744057691;2443134.3011902;0;0;0;0;0;0;0;109935.774700483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"773_Jardin audigeois";164334.737785678;2947352.60360812;0;0;0;0;0;0;0;0;0;0;0;0;0;72818.6639426915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"80_abords du ccas";1927931.88629787;994313.552421356;125986.543877651;137753.946229747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"80_ecole lermite";1507082.51557219;1582094.40194718;50551.0040034726;1008.29723134698;0;0;0;0;0;45738.0671543455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"80_Mémorial de l'esclavage";967009.535095698;629598.454285097;957745.733133123;351347.435108846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279967.262661738;0;0;0
"80_place bretagne";1996597.93201698;632301.364261195;337085.774802393;141191.844695957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78979.3403934894;0;0;0
"80_place rene bouhier";493857.392369392;1505482.36152107;699425.062751487;206253.146220372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281396.439856405;0;0;0
"80_reserve conservatoire";1631978.70858264;1308883.10629592;175374.380642327;29434.6594404224;0;0;0;0;0;30829.3078556606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9568.10188763679;0;0;0
"80_reserve maurice sybille";1241973.69003224;965484.326644806;701977.7379548;60824.8075321215;0;0;0;0;0;14288.2500477791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201894.706652853;0;0;0
"80_reserve pied de la tour de bretagne";1991982.34681952;721061.566394594;295909.896654333;139695.044119978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39172.2572222109;0;0;0
"80_reserve rue de gigant";868264.514843876;1810801.79045608;289870.753245677;0;0;0;0;0;0;66533.1868236183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150397.863346817;0;0;0
"80_square cherreau";1957734.83680451;841384.388129668;249276.941948455;130999.4865379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6572.8710866866;0;0;0
"80_square louis bureau";1620819.95486982;1305148.48158878;183832.446370644;29515.373902548;0;0;0;0;0;31365.8703585923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14397.9719293834;0;0;0
"80_terrasse ccas";1776292.12393878;1214971.49536994;41396.2496385891;153687.175486076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"80_zac de gigant";925453.027929674;1572142.74005943;461756.935104446;0;0;0;0;0;0;44896.222134611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180825.504662092;0;0;0
"81_boulevard doumergue";224618.310619321;694874.45999226;1201576.85923105;293441.306527837;0;0;0;0;0;0;240745.423318082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;531676.188111161;0;0;0
"81_boulevard doumergue 2";238396.441783952;624288.463480937;1356581.1362178;260378.419886831;0;0;0;0;0;0;191100.004358414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514154.111653776;0;0;0
"81_carre de fleurs jardin des plantes";822241.39422698;1623974.00607492;145650.602985807;544274.87620064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292.771362694632;0;0;49949.4723156386;0;0;0
"81_flore armoricaine jardin des plantes";772749.056366056;1653595.44635182;144411.419094483;561779.716471864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3190.25072977021;0;0;51041.585556889;0;0;0
"82_Cité des congrès";639505.13261132;541261.738177055;802590.307729847;557881.024945872;0;0;0;0;0;0;259492.661375876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4346.56975651377;0;0;379319.995044175;0;0;0
"82_Quai Doumergue";258416.002980827;699751.209525028;1162149.90959334;327554.49261884;0;0;0;0;0;0;248957.358619483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489198.737693666;0;0;0
"82_quai magellan";439746.615625112;596543.583881392;1169353.15706889;374985.616755361;0;0;0;0;0;0;221757.977552917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383226.261971939;0;0;0
"82_Square Daviais";1461552.31332971;305288.569474796;883789.591562765;290283.810048842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246031.088922595;0;0;0
"829_Pto Roseraie 2";17942.8921147841;654946.18874922;439613.477986958;0;0;0;0;0;0;295606.19751041;1407591.76765375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370863.084022366;0;0;0
"84_pigeonnier";8351.14394272048;2791854.63558124;0;0;0;0;0;0;0;385872.892004478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"898_Parc arboré";257259.269446153;427456.01757009;1812467.12442382;598905.645554341;0;0;0;0;0;91800.054875529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"90_GREFRI2BASMUR";481179.546487271;759378.114274845;584676.655088027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1359581.72065045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"90_GREFRI2BASTEL";453358.350826019;810774.046183064;543079.943654854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1376297.36250028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"91_GREPAR5CHAV";548699.4027178;1844644.72159151;325917.251530446;0;0;0;0;0;0;5390.89461922056;399102.600346626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62806.3439371109;0;0;0
"91_GREPAR5DECHET";240668.856357812;2184861.1612109;322470.740100835;0;0;0;0;0;0;0;398925.818891838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38104.083706273;0;0;0
"91_GREPAR5HALA";121887.71513767;1945921.57607064;190331.513286533;0;0;0;0;0;0;247785.329034881;394521.813803909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283333.534953121;0;0;0
"91_GREPAR5JDINALPIN";196405.10724132;2085429.51930905;205189.602921916;0;0;0;0;0;0;141881.579630922;399102.600346626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158096.905467928;0;0;0
"91_GREPAR5JDINPAR";242290.812857256;1959696.06519198;109923.841667833;0;0;0;0;0;0;225181.365353145;399102.600346626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245743.618469895;0;0;0
"91_GREPAR5KIRIL";81152.6393161349;2121530.36756473;192935.171298897;0;0;0;0;0;0;196085.867834938;399102.600346626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195251.130885589;0;0;0
"91_GREPAR5MAIRIE";355355.414335681;1974321.88093194;274618.299877502;0;0;0;0;0;0;65160.6252573878;399102.600346626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117066.713403723;0;0;0
"91_GREPAR5MEDAIL";495007.617020572;1868411.34524022;310489.939988766;0;0;0;0;0;0;24354.0899092601;399102.600346626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88018.1791620338;0;0;0
"91_GREPAR5PTITRAIN";396466.37767281;1999796.78414091;325606.47705583;0;0;0;0;0;0;5248.56532645775;399102.600346626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60649.6847542958;0;0;0
"93_GREPAR2MICHAL";550228.482401075;1467897.85305025;287221.894120286;0;0;0;0;0;0;4084.19794609716;95059.8667669681;0;0;0;0;0;0;621344.897780547;0;0;0;0;0;0;0;0;0;0;0;0;161867.553591138;0;0;0
"94_LTCIM0100";839.210846812497;2114487.03842215;308509.837243306;0;0;0;0;0;0;250489.726908036;120457.278901252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;391435.422730096;0;0;0
"94_LTCIM0200";77663.9122122425;2060930.7446485;304709.136171867;0;0;0;0;0;0;250489.726908036;112063.757039607;0;0;0;0;0;0;10349.7992624563;0;0;0;0;0;0;0;0;0;0;0;0;368887.17970525;0;0;0
"94_LTCIM0300";124320.868751638;1912382.88674122;318047.499650509;0;0;0;0;0;0;250489.726908036;226863.432519269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353847.082273751;0;0;0
"95_GREPAR2JDP";586760.100335193;1750792.59263447;282549.708148747;0;0;0;0;0;0;53146.2018450058;399102.600346626;0;0;0;0;0;0;20.3017677624704;0;0;0;0;0;0;0;0;0;0;0;0;115563.664644839;0;0;0
"95_GREPARJDPMU";477608.061603452;1831934.99871081;246426.650005952;0;0;0;0;0;0;91678.74661034;399102.600346626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138843.008007887;0;0;0
"950_désiré préaux";930597.389039077;1930192.83586834;50730.3365030462;0;0;0;0;0;0;277082.232041317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"959_Avenue magasins généraux";366979.532994582;370989.452943771;1853049.33473156;570182.438061298;0;0;0;0;0;26246.6447229846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"969_Cerisaie 2";775683.906200228;1154386.78986969;737538.244173587;0;0;0;0;0;0;135705.822265564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382757.499412934;0;0;0
"969_Parc de la Cerisaie";923603.194067326;1203325.60983384;537654.577922912;0;0;0;0;0;0;119885.69630732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402538.109642555;0;0;0
"97_Jardin de l'Observatoire";394190.732655876;2610159.99232246;0;179732.837613918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"97_Terre Cabade";376086.276891959;2787674.73030793;0;22725.8967462996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"990_PTO vélodrôme";112186.298197215;613045.057351533;498178.81644507;0;0;0;0;0;0;185560.079397504;1416985.75436296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358759.611998436;0;0;0
"1_Cormailles - Long rue Ledru Rollin";0;1755201.46178603;876486.455500566;438460.776109959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118146.663361346;0;0;0
"10_Malnoue Nord1";0;1014077.40130396;901685.613860992;0;0;0;0;0;0;51867.1863609183;0;0;0;0;0;0;0;1219847.0514898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"100_Pech David Château d";0;686151.865148958;351003.563161843;0;0;0;0;0;0;320541.891167106;917886.876084857;0;0;0;0;0;0;670829.74226541;0;0;0;0;0;0;0;0;0;0;0;0;237735.062653616;0;0;0
"100_peyre";0;1189446.23818456;0;0;0;0;0;0;0;30543.0675127919;90327.031864756;0;0;0;0;1000810.58738494;249742.155272153;382370.803774715;0;0;0;0;0;240619.061762793;0;0;0;0;0;0;0;0;0;0
"101_Du barry 1";0;2297317.09572235;872404.096120576;0;0;0;0;0;0;0;14447.221523658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"103_Ile du ramier";0;1834407.85243841;484500.801102708;0;0;0;0;0;0;0;387554.810847949;0;0;0;0;0;0;1564.0707892002;0;0;0;0;0;0;0;0;0;0;0;0;477917.09555719;0;0;0
"1038_Epinay - Lihou";0;1638835.50683855;749866.497709952;0;0;0;0;0;0;166833.116655091;380573.96902487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250502.175716299;0;0;0
"104_Grande Plaine Nord";0;1311458.91794742;499932.34000623;512699.953192757;0;380790.986051334;0;0;0;0;0;0;0;0;0;481135.289082777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"104_Grande Plaine Nord bis";0;1294429.14337541;532358.716069645;513340.255530077;0;449706.847172412;0;0;0;0;0;0;0;0;0;394329.860166795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"104_Grande Plaine Sud";0;639392.585605025;836072.609411374;473904.76792599;0;352640.676641958;0;0;0;0;0;717824.090704485;0;0;0;165934.080910744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1042_Gerland Berge";0;490390.770694462;886164.339333594;0;411199.872283872;0;0;0;0;0;779147.243799037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;616752.439370819;0;0;0
"1042_Megaphorbiaie";0;397625.973282263;1017843.37297354;0;355810.492726519;0;0;0;0;0;816154.857528812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597924.075001862;0;0;0
"105_PDBSE AUTOUR DU PLAN D'EAU";0;649786.579517906;2531434.11860999;0;0;4475.86667500808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"105_PDBSE DEPUIS L'ENTREE VERS LE PLAN D'EAU";0;645983.690377948;2503218.8467543;0;0;32906.6855394581;0;0;0;0;0;0;0;0;0;0;0;0;0;2563.90650465064;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"105_PDBSE NOUVELLES PLANTATIONS";0;678006.487142702;2505920.96878331;0;0;1133.83221087282;0;0;0;0;0;0;0;0;0;0;0;0;0;759.47551417154;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1054_Prairie centrale";0;1620003.07508273;0;0;0;0;0;0;0;0;0;277267.569893478;0;0;0;407376.667024326;0;881613.634248263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1056_Pépinière SEDIF";0;2009517.73210217;365036.706923611;19087.134763018;0;0;0;0;0;62513.8737358115;348536.752560063;0;0;0;0;382714.681270817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"106_PDR PRAIRIE BOUCLE";0;2081970.58803533;1045554.48976283;0;0;0;0;0;0;57603.8592508641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1063_Gabriel rosset";0;1212874.56982867;967149.096713963;0;244548.532242359;0;0;0;0;0;96065.7769833217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664564.994036525;0;0;0
"1064_Clos Layat Espace à vivre";0;1299732.48758529;1532864.42202651;321386.954429597;31948.8844408354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107_PDC UGF1 DAGUIN";0;2376882.30943883;531394.198155488;0;0;0;0;0;0;258966.926792494;0;0;0;0;0;15778.4968022114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107_PDC UGF2 ADR";0;2342069.81362869;582681.517377609;0;0;0;0;0;0;258966.926792494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107_PDC UGF4 BRUYERES";0;2376701.42329415;548947.535523991;0;0;0;0;0;0;258966.926792494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1081_gs Langevin";0;2060820.01818029;0;0;0;0;0;0;0;428008.99645641;0;0;0;0;0;698556.041628915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11_Soubriarde";0;1186256.31476316;1007759.30687736;0;0;0;0;0;0;0;503828.231889092;0;0;0;0;0;0;488622.96125495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"110_PDL VERGER";0;2038375.41248832;0;0;0;0;0;0;0;214828.992124441;0;0;564247.963891837;0;0;366930.739363897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"110_PDL ZONE BOISEE";0;1918182.64916151;0;0;0;0;0;0;0;306356.648066405;0;0;564247.963891837;0;0;395352.205931284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1103_champs de poire";0;2617996.72095696;247224.479277153;0;0;0;0;0;0;21162.30452515;0;0;0;0;0;300161.52186678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1104_CTI1";0;427859.322440232;920348.772520132;0;0;248629.400384433;0;0;0;2679.58904171907;0;0;0;0;212222.117401815;0;0;1375211.05019971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"111_Lilas - Prairie pâturée";0;2413230.7236604;0;0;0;0;0;0;0;10364.8090432799;0;0;0;0;0;764274.432539463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"111_Lilas - Talus long rue Paul Armangot";0;2130447.55966839;0;0;0;0;0;0;0;282441.349173482;0;0;0;0;0;775910.506461299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"111_Lilas - Vergers";0;2391979.9030852;0;0;0;0;0;0;0;28838.072142149;0;0;0;0;0;768200.003243767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1118_Villiersfins";0;2108626.26399469;0;0;0;0;0;0;0;199525.154660065;246440.128669401;438709.351022508;0;0;0;0;0;193653.895776981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1119_Diagonale Arrou";0;2710689.21417758;1434.85151084471;0;0;0;0;0;0;251289.220546517;215077.839362167;0;0;0;0;0;0;5994.21013414565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1121_Parc de l'abbaye";0;2001176.97305966;340410.980526674;0;253904.906690175;0;0;0;0;0;63156.8847845976;203042.662671668;0;0;0;0;0;99477.964540955;0;0;0;0;0;0;0;0;0;0;0;107915.10809311;118669.831876221;0;0;0
"1122_Bassin de rétention";0;2229353.29338241;0;0;0;0;0;0;0;0;0;131096.387118359;0;0;446358.128026341;0;140813.643614165;0;0;0;0;0;0;0;0;0;0;0;0;238500.988716508;0;0;0;0
"1123_Ripisylve et verger";0;1517578.61685181;0;0;0;0;0;0;0;0;0;0;0;117570.794275387;0;667547.244800631;0;502318.996201875;0;200083.781862536;0;0;0;181231.821075463;0;0;0;0;0;0;0;0;0;0
"1124_Chemin de Campelle";0;1196797.85633869;0;0;0;0;0;0;0;0;0;0;0;0;0;955336.977306677;0;993795.654916388;0;0;0;0;0;38477.1288108056;0;0;0;0;0;0;0;0;0;0
"1129_montreau gestion 1";0;2060303.76778367;346357.15357767;0;0;0;0;0;0;254220.282525534;297659.721565916;0;0;0;0;228139.078449455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
