"id_transect";"1";"2";"3";"4";"5"
"1461_PROPAGE 2023";199151794.489242;5743672.60468635;30562556.8127389;0;2929092.28481885
"1462_MARBOTIN CHARTREUSE";144955456.157004;33408154.72386;52530079.0027687;0;7405773.28798107
"1462_MARBOTIN GARENNE";144722205.003299;33189336.3384145;53193705.9413334;0;7278290.969736
"1463_MAISON CARREE ENTREE EYQUEMS";149619715.594767;42482553.3793966;35857653.6218126;352584.741451255;10116703.0185845
"1463_MAISON CARREE TERRASSES";149040425.103979;42774479.4343926;36187315.6338944;338086.81831032;9979098.24906309
"1464_GRIMOINE LISIERE SOUS-BOIS";87513086.773154;37486401.9215838;105924258.412945;1261833.77824593;5962265.87514612
"1465_CIMETIERE DU BOUSCAT BOUCLE EST";149728041.49679;57842662.2539589;17778723.5634947;1945467.3759497;10940348.4352479
"1465_CIMETIERE DU BOUSCAT BOUCLE PRAIRIE";148866959.789982;58444309.8373155;18299967.7294083;1776027.73249807;10938166.3476321
"1465_CIMETIERE DU BOUSCAT TRANSECT NORD";149067918.371583;57771922.6153173;18537608.7819285;1865695.67317666;10900934.7228015
"1466_ERMITAGE LISIERE SOUS-BOIS";150257261.08515;56803432.4261416;18219784.2370325;2019132.05432923;11032634.5058209
"1466_ERMITAGE ROSERAIE";149824982.891125;56425047.5725671;19016380.0196524;2019132.05432923;11042910.8163516
"1467_CHENERAIE LISIERE SOUS-BOIS EST";151168615.773625;48116749.2424528;25415049.220244;2019132.05432923;11620208.4344839
"1467_CHENERAIE LISIERE SOUS-BOIS OUEST";150915065.19491;46869132.5291018;26732897.2180122;2019132.05432923;11663932.9971797
"1468_BDBo LISIERE SOUS-BOIS";147487524.789746;42747376.0504789;33899567.1491475;2019132.05432923;12021040.172082
"1468_BDBo PRAIRIE";149133320.093089;41838169.3469807;33416281.8694788;2019132.05432923;12043802.7775104
"1469_MAJOLAN LISIERE SOUS-BOIS OUEST";116831689.405601;43237645.0710534;65563434.1639845;1844576.2248792;10838496.6985092
"1469_MAJOLAN LISIERE SOUS-BOIS SUD";119062025.82963;44525684.4209594;62572403.966877;1646831.746523;10591787.7941766
"1469_MAJOLAN PRAIRIE CENTRE";117662356.341847;44919580.0889743;63696862.7619953;1642184.48320399;10501316.1277712
"1469_MAJOLAN PRAIRIE OUEST";115720075.856005;44086417.562562;65915644.3854348;1777188.54297613;10658481.5971377
"147_Prairie Bois de l'Epine";135411871.989558;57668074.6899323;35438427.231641;5539383.9766462;4366736.94086448
"1478_CIMETIERE TM 1";98843432.2082667;42117578.9312049;89206318.6027368;1502748.96442029;6410984.52520903
"1479_PRESBYTERE PRAIRIE";105617654.155347;37731318.041608;85574250.8849201;1828592.59251268;7521405.83441673
"148_Orme Pomponne";144072795.861666;51684597.5438442;33250157.6957247;5509530.41792045;3801423.06311932
"1480_LUDO MEDIATHEQUE TM LISIERE SOUS BOIS";93168245.5989932;43291353.696726;94532876.581928;1353204.24172209;5898676.63870943
"1481_chemin du rucher";134412538.474341;69832464.5074865;30868524.7853289;0;3222960.48291095
"1482_Espace Marcaissonne";108010201.82173;114413400.298251;12725070.66606;0;3242262.97467652
"1483_Stains - Parc Casanova";178966969.389079;47024945.0969448;10159649.9430765;0;2272978.36349862
"1484_Grand Parc des Docks - Noue sauvage";224632800.464256;6327048.57327324;1980355.23144826;0;5419421.10657372
"1484_Grand Parc des Docks - Prairie fleurie";224907294.379761;6142007.90964035;1746656.42717382;0;5523219.11098143
"1484_Grand Parc des Docks - Terrasse château";224742316.108756;6358620.01349096;1895583.36981649;0;5499667.29388676
"1491_23_TRANSECT_PROPAGE_BEAUMONTS";232912786.441457;1454341.70736005;1306625.47046754;0;2758313.90200786
"1492_23_TRANSECT_PROPAGE_GUILLAUMES";229757688.590361;3117997.87919961;3524962.68466938;0;1829825.66377713
"1493_23_TRANSECT_PROPAGE_EE_BONDY";205281873.376949;28036765.7761749;4960745.40796759;0;250290.015388112
"1494_lisière boisement levée Napoleon";57751235.0194522;159721457.325542;13738918.6287206;0;7064716.99539634
"1495_prairie centre de tri";56391947.5721711;161686089.364077;10623343.8101307;0;9506350.74245576
"1496_lisière bois Delibes";58697768.0986991;151985376.875348;25916559.3001461;0;1783348.2891439
"1497_Friche moulin de la pierre";67323136.299335;152898057.39391;14729443.9755106;269020.696465841;3115249.15709429
"1498_grande allée";57578901.1789783;155306491.187139;15093610.7800757;0;10413132.18183
"1499_lisière bois prairie locaux services";57402581.3657074;155219343.869765;15430882.9683078;0;10339438.2996605
"15_Segrais1";119487514.775266;46883956.418126;71237355.7281274;0;830959.983545619
"15_Segrais3";114913937.726801;48716706.3347931;73528982.1199625;0;1394452.77603146
"15_Segrais4";113909342.442589;49119966.5565977;73925011.7015442;0;1476784.91999953
"1503_Prairie accueil";41122147.238331;49042822.8622652;146049158.912778;0;2010442.69814669
"1503_Prairie longeant parking";41371303.9315921;48460362.844012;146479904.060575;0;1933109.73275683
"1504_cheminement long de la haie";57405875.0134315;43155432.4065783;135328763.756875;0;2590514.13301373
"1504_Les buttes";57414481.2901675;42122488.8502795;136224464.274642;0;2516186.86661023
"1504_Prairie rencontre canine";57394225.5289408;42221481.8601421;136079840.726288;0;2529887.68406223
"152_Hippodrome";136105863.30661;59144075.4229852;33163494.0310484;5539383.9766462;4540394.65791862
"153_Cimetière intercommunal";127090285.777634;64380252.9581582;36328532.2809362;4384622.68778994;6260670.58538256
"154_e2";138731362.737432;45731106.1141014;44380629.3697232;0;9730235.88640501
"155_Jardin des plantes carrés botaniques 2";112237583.724992;118287605.275929;7223772.67354688;332701.25020305;357253.242495782
"156_Morbras - Pelouse calcicole";175636484.879255;28114726.5737314;31549848.8923615;0;3040120.39216551
"156_Morbras - Prairie humide";176962359.029768;26692881.6113632;31655931.5586843;0;3072523.78805793
"156_Pelouse calcicole 2 - version 2022";175641080.007597;28318319.1512776;31519843.9571218;0;3040120.39216551
"156_Prairie calcicole 1 - version 2022";176208307.734779;27405972.6931061;31696584.0346171;0;3053904.80515988
"156_Prairie humide - version 2022";177032890.532012;26582724.9526309;31666265.2632556;0;3077446.29551568
"157_Jardin du goût/bouliste";205081415.144952;1229705.91436028;29187753.3066118;0;2974935.85080903
"157_Prairie florilège";205656582.746258;938631.896085408;28813536.9293701;0;2822010.3471913
"157_Rocaille/TB";205592149.4247;764125.919700085;28872226.3491913;0;3237182.50316267
"158_Hautes Bruyères - T1";212819094.87351;5892937.16730318;14313770.0204478;0;5392134.92677031
"158_HB - Carrés archéos";210966827.674876;6076668.01269785;15207458.794384;0;6166068.0218669
"158_Jardin du silence 1";212361945.511921;5893153.75267626;14545800.5253325;0;5598227.52777435
"159_Parc Vauban Lille";109679655.706345;125564063.811423;2872685.84665537;0;357253.242495782
"16_Segrais 2";117494142.236152;47971086.833854;71696323.6086556;0;1154345.37230746
"160_liaison poterne citadelle prairie";115766871.684593;119314652.743825;2996381.96983844;0;357253.242495782
"161_Pyramide L.Jouhaux Lille";107201302.935786;128486552.142734;2618712.43006875;0;357253.242495782
"163_Parc JB Lebas Lille";113735330.84467;119386170.475644;4798968.83097324;332653.270555032;357253.242495782
"164_cimetière de l'est";124401464.064032;110135713.683593;3742613.75308854;0;357253.242495782
"165_Parc Matisse prairie 2015 Lille";119088775.682737;114969323.621949;4000831.81972863;0;357253.242495782
"166_Square Foch Lille";112082058.533251;122665082.938209;3252706.51440113;0;357253.242495782
"169_Chemin des cerisiers";189783216.108197;9591851.48626723;32134342.0794397;0;6912153.81625177
"17_bois de celie1";140684724.220333;32290295.5375052;65264330.2068113;0;274647.262663384
"17_bois de celie2";142710855.994639;31766301.5194845;63549512.2229257;0;274647.262663384
"170_Parc Chènevreux";191528404.135225;9366467.67572479;30487034.9745448;0;7089932.14584808
"171_Cimetière du Mont Valérien";188090507.735898;10065171.5674085;33701538.952846;0;6632969.43222704
"172_Avenue des chemins de fer industriels";227373102.800719;5377806.53494383;383061.994388833;0;5327202.23082703
"172_Avenue des magasins généraux";227752130.754819;4779094.00431267;383061.994388833;0;5519849.24674643
"172_Parc arboré";227425827.943651;4917223.76106694;383061.994388833;0;5516474.77964737
"172_Prairie";227489675.119166;5009886.63878567;383061.994388833;0;5407723.17038434
"173_Allée Mehdi Ben Barka, entrée Laurent Cély";220586684.598063;8410560.73393952;4750482.81589672;0;4641565.22968357
"173_Allées Medhi Ben Barka - entrée Laurent Cély côté terrain de sport";220595244.320041;8381603.81842643;4724999.47473696;0;4643193.09730223
"173_Allées Medhi Ben Barka- entrée Laurent Cély côté Sévines habitations";220568293.71458;8408504.47853917;4755803.37899407;0;4637953.93588108
"173_Allées Medhi Ben barka- Lycée Galilée côté Chandon habitation";222684278.45356;7322861.41108811;3355943.2517988;0;4896742.09878871
"173_Allées Medhi Ben barka- Lycée Galilée côté stade de rugby";222700730.519225;7408754.23643406;3403977.23580351;0;4899143.44992423
"174_Vergers Darnétal";80400296.6004168;105490668.052783;48801829.9933544;0;3780545.455702
"177_Chenard et Walcker- prairie, côté habitations";223572512.814087;6911331.53925429;2905479.93850776;0;4980012.37126257
"177_Chenard et Walcker- prairie, côté haie entreprise";223641748.042316;6876537.10193383;2866653.28454846;0;5009669.2089248
"178_Sévines - Aire de jeu Mikado";220128613.854417;8675397.61516435;5276742.30955796;0;4387995.16268625
"178_Sévines - Entrée Louis Roche";217041666.691066;10234072.4194841;6882767.98964595;0;4236667.85650893
"178_Sévines - nouveau tennis couvert";218396761.554483;9423605.7646832;6044564.37806103;0;4369439.68862946
"179_jardins Plâtrières";107414405.187966;77890974.1823224;46253325.1416044;0;6826297.04868043
"179_Jardins Plâtrières";107408444.71653;77891135.9270331;46252664.8637047;0;6821509.17406715
"179_Transect jardins Plâtrières";107393511.635609;77868596.2640303;46263800.2974041;0;6821551.06563882
"179_Transect prairie centrale Plâtrières";108781150.314263;76587712.3387026;46377704.4092263;0;6873843.39308756
"179_Transect prairie sèche Plâtrières";108950354.535062;75918083.8931033;46626157.2845744;0;6862402.99210985
"180_pépinière arbres fresnes";199377304.072695;13615091.1572466;19495661.629307;0;5988497.73785998
"181_Transect Collège rue Louis Frébault";212516050.727356;3064150.75529476;17502071.4184633;0;5372412.35116583
"182_Transect Hôtel de ville";213200278.543597;2756214.31724253;17185288.893018;0;5339111.9702188
"183_Transect 1";214426747.904793;3062036.06795775;15590371.3854076;0;5159220.82521997
"184_Parc de Sathonay-Village";111731381.255844;92684563.5592282;20757597.6549475;833939.766859324;12513383.5260474
"185_Transect-16_9-pelouse dunaire";35077634.0617158;98622714.7713115;7614686.75094982;6767481.09340448;90471722.1843462
"185_Transect16_5-espace papillon";42445808.8195942;103553112.19505;6756974.51042705;7648185.51176917;78044397.8990597
"185_Transect16_6-du verger à médittéranéen";42777446.3011906;101419555.787123;6095996.35941953;7228244.91947645;80932596.6817131
"185_Transect16_7";41292275.0380983;98519145.7062232;6022362.38496379;6735029.34183363;85824393.6102694
"185_Transect16_8- CB  verger";35693152.9117858;98355969.4200649;7469141.97840164;6749422.34917058;90354113.600207
"186_La plaine";27808172.6053133;105242844.731295;9155283.99094996;6837657.43059658;89509274.8898211
"186_Le potager";27845540.5680319;104603941.070606;9162385.35507041;6775640.64987126;90123371.0045413
"186_Transect16_10";27839719.9183958;104695082.020254;9157869.09957015;6791733.06604996;90004446.9486787
"187_Jardin aquatique";41877836.0546481;105495876.139821;7306275.9793902;8044789.85733477;75843226.6297669
"187_Jardin provençal";41988660.2719426;104491639.936968;7109046.89034983;7850243.65514109;76950870.8785675
"187_Jardin public : jardin aquatique";41792888.5441654;105529398.628181;7316254.24359627;8052050.30828703;75844198.9370024
"187_Jardin public : jardin provençal";41969625.9894156;104511913.132109;7113209.7951718;7845791.32574942;76955489.4527297
"188_bras mort";43612095.1111611;108127927.21712;7323075.41360526;8843818.59011848;70585430.2440148
"188_juillet 2021";43635457.9208145;108012629.506704;7314126.59202427;8829966.50764163;70630810.1260093
"188_juin 2021";43622623.5224794;108190771.392682;7334622.72129562;8881771.80052593;70462361.1272582
"188_Transect16_3";43588809.2232468;108254081.717305;7348724.26746539;8893201.21403678;70415132.1735941
"189_Transect jardin médicinal";32577637.732203;113744509.634174;8827780.24507817;8736192.39640874;74634628.7105028
"189_Transect16_2";33063881.1945406;113198028.204014;8831780.04070611;8791712.88449244;74322186.894247
"19_chemin St Martin";223083711.921077;7339910.40469413;4919737.8324271;0;2887349.99068519
"19_terrain til";222994626.989636;7335038.53293;4923035.44301349;0;2881726.19169452
"19_terrain TIL";223045945.217142;7328044.05954275;4932084.22632835;0;2871013.23940848
"19_terrain till";223028388.212194;7328058.01183895;4903954.94969172;0;2880439.96069572
"190_Zénith";83621605.8814239;65381824.3971721;80625652.9923455;0;8931613.79674078
"191_Etang du beauregard";128940063.820649;48051246.1567241;60163309.9811593;0;1284813.22851667
"191_Prairie du maubuee";129586506.443167;47657717.2020602;59973450.6572079;0;1176650.85728326
"192_Grand Bassin1";132385876.442796;41789263.5129487;64109037.3198622;0;79092.3070136713
"193_Bois de la Grange1";138016646.594898;39263395.210831;61146697.8008136;0;0
"194_Bois de Grâce1";155228933.916328;35450982.5149715;47431952.9104157;0;209901.193518774
"196_1-Petite prairie vers grande riviere";100855252.469475;94659996.7103702;39115619.1985233;0;3771632.85739584
"196_10-potager";100263335.118344;95105414.701415;39031834.9107453;0;4027952.60805274
"196_11-jardin à la française";100917406.27165;94869373.8779066;38616484.6967945;0;4091400.59560639
"196_11bis-montée des pommiers";101922124.620972;94401294.128124;38012657.0483142;0;4181313.17425296
"196_12-bord de la tamina";96212696.4310021;99890369.9162751;40348779.9260907;0;1762668.145383
"196_13- prairie des moutons";95762669.2492209;100395445.799537;40520566.6102564;0;1708887.06832774
"196_2-Plaine des varennes non fauchée";97036459.7202135;98353722.6792448;40664704.7238297;0;2277903.09825642
"196_3-Plaine des Varennes fauchée";97580252.955158;97626885.9680141;40450621.3593255;0;2495781.87147016
"196_4-Prairie Varennes non fauchée";99289834.8964632;95642695.1578264;40246053.0124215;0;3231406.52095713
"196_5-Prairie des Varennes Fauchée";99209870.997701;95879885.5283835;40088628.3558358;0;3117598.82867645
"196_6-Belle Etoile vers INT";96741066.4075233;97152775.7311034;41203114.7770236;0;3166461.28575268
"196_7-belle Etoile carrière des poneys";97123809.8304302;96675445.9814121;41096076.0110085;0;3473919.93377742
"196_8-Chasselièvre Bourgogne";98697908.8898935;95692300.6317701;40408466.1499241;0;3697184.19425396
"196_9-tour des etangs";99109159.9818265;95462610.8379293;39755365.7245309;0;3863979.13972415
"198_abords du stade de la beaujoire";98913298.5848601;120651790.30099;7312720.13632146;3164966.44207529;8274950.22359259
"198_bois korrigans";95660792.1449823;122869172.212502;7465638.08754226;3658175.45852538;8599101.16943961
"198_Bretonière rue du Millau";94015431.1851348;123813016.856535;7241859.3563234;3178931.49217486;10141302.6947361
"198_jardins familiaux des batignolles";101929647.851179;118139697.646034;7774253.90878872;3066482.59618766;7409347.267892
"198_Mainguais";76200439.9402968;133596871.775994;8416423.31106907;8545532.94530508;11528280.6720952
"198_Piste routière abords stade";99085054.4551556;120304394.966174;7354785.06635052;2764453.47354161;8760375.5788587
"198_Promenade Bretonnière";91777675.7929465;124991286.140258;7549149.81660754;3718585.40582452;10327057.9447634
"198_Square 4 jeudis";89778490.758382;126319581.535405;7650028.64842433;4334229.58632197;10223873.0409579
"2_Lac du Héron vmclher 179 RNR \"jachères pavés\"";127342985.098829;78604976.9736824;5717845.27157086;332701.25020305;0
"2_Lac du Héron vmclher 193 RNR \"Friche\"";127379910.16579;75893243.9715297;5219599.15202965;332701.25020305;0
"2_Lac du Héron vmclher 274 /282 RNR ferme + écopat";127224345.417704;73852408.0225979;4959447.20236679;332701.25020305;0
"2_vmclher282";126806069.229025;74627678.3667258;5208013.65691997;332701.25020305;0
"20_P12";68453322.9861999;152178218.861665;15490813.9079324;0;2129159.5970412
"20_P1P2";68604140.8754918;152672282.81183;14978959.5044041;0;1966839.64539401
"20_P24";69022089.8204014;152049409.317235;15045375.8557092;0;2172882.73687688
"20_P25";69157729.4675573;152078487.549511;14878103.7229422;0;2234093.13317462
"20_P26";67617484.2456484;153206561.717191;15662246.579167;0;1923972.81960887
"20_P7P8";68354333.390462;152829345.244573;15209201.0120424;0;1899137.17962691
"200_Brétillod";153279382.825864;56200416.3474897;20525282.7938569;0;8394211.49381001
"200_Brétillod 1";148549863.688208;60732434.8505995;18515138.0146592;0;10691851.2190263
"202_Château d'eau";147559699.084798;76656994.1557267;1841971.27291654;0;12350477.4357084
"202_la Pépinière";147074343.802515;77875965.767439;1930198.74117552;0;11501093.7063822
"202_La Plaine";144628696.299962;82212534.8059254;2180422.11768566;0;9331395.11448992
"202_Les Essarts";156314782.037379;67663585.2698298;1937143.3037959;0;12529766.3660399
"202_Prairie du stade";148422011.899945;78483717.5333946;2603481.99639983;0;8749304.18400724
"203_Les Balmes - voie verte";148116599.018655;76707160.5565931;1914451.80664605;0;11784553.963784
"204_Transect 1 Bondy";204970799.68081;28326855.6242061;4929352.73345252;0;250912.667634929
"206_Transect 1 Guillaumes";229875609.868239;3108501.13751221;3605985.66436056;0;1828430.19746694
"207_t1";233328386.626529;1293115.55493336;1082649.77984851;0;2741788.530771
"207_t2";232882067.56359;1689362.60592071;978069.908774809;0;2850298.0173475
"207_t3";232905423.958782;1647773.48041168;1123420.10254908;0;2796179.01704248
"207_Transect 1 Beaumonts";233009772.917564;1472240.97441518;1192505.91896202;0;2758313.90200786
"208_Prairie mésohygrophile";148800017.250714;42002177.6092577;33437947.2530916;2019132.05432923;12017319.3405556
"21_T1";74366361.7240744;156352790.186554;5484401.52228859;0;2093925.10776424
"21_T2";74742465.9280586;155993523.927527;5569912.89882031;0;2025092.85724734
"21_T3";75133875.625659;154401909.72996;6776866.6049814;0;1976508.46788846
"210_1 : Pelouse centrale";59108227.2768629;9290211.44047155;62682513.3846532;0;107354605.251558
"210_2 : Anciens enclos";59128336.7326706;9316997.45127903;63097312.0848239;0;106834850.419097
"210_3 : Bordure écoles";59051772.0020014;9303501.48575163;62276597.1213344;0;107684957.200591
"210_Zone 4 Prairie Chamaerops";59101788.2629451;9301049.498487;62120900.3001495;0;107897583.481924
"211_1 : Entrée de service";79315418.368901;9905162.56527269;48075820.9577803;0;100979964.785811
"211_2 : Zone naturelle";79776489.1882284;9880394.63890848;48441616.0195026;0;100230174.649794
"211_3 : Agrées + talus Oliviers";79401067.1868442;10011435.5434865;47258207.3643968;0;101715494.070814
"212_Vallon1";136203806.522557;69026287.1709743;27727408.230306;0;5436568.97293886
"212_Vallon2";141051165.808805;66033068.2605602;25962953.2928568;0;5288620.69199195
"23_T1P8";18281163.5050895;214340238.44886;4766450.75533786;0;1104776.3547323
"23_T2VH5";18125569.9601537;214556482.846673;4598793.74272159;0;1082071.43396352
"23_T3PO1";18392524.4581382;214504072.992552;4449379.55422968;0;1087551.94902173
"23_T4VH8";17125844.4460882;215006201.61917;5288831.24079952;0;1022966.12914377
"23_T5";18016835.6877661;214500045.014695;4750381.61463615;0;1082139.00252348
"233_T1 burthe";119665563.554587;87894529.1065151;22226733.3026579;665927.812607139;7779639.39499586
"234_t1";119772924.187227;87832401.8131744;22152348.9553936;665927.812607139;7752263.69534956
"235_t2";126723624.314116;84298012.3123581;19371964.2191174;665927.812607139;7239455.67934558
"235_test";126296936.64677;84948423.0112722;19248669.674216;665927.812607139;7219238.50292046
"238_Table d'orientation";162886186.737092;40693082.8018055;32367977.0720213;0;2408645.06969921
"239_Plongée";166254395.595506;36442347.5456137;33227035.8552219;0;2400637.96807407
"240_Rue du Port";160326434.48307;43276175.0592729;31939348.8251506;493034.643712133;2420369.80476481
"241_Presqu'île du martin-pêcheur";163619020.782089;40306689.4332375;31412749.992789;515002.499942209;2500328.79785435
"242_Plaine de Rahan";165824042.844478;37723904.920352;32400240.6462007;0;2363968.853933
"243_Plaine de l'Arbalète";160004135.175877;43285555.3385554;31532446.3688041;1194466.44092951;2447104.88253413
"244_Bois de l'Arbalète";158579211.973725;44038651.6494203;31374767.9450066;2035064.43607557;2486808.71294049
"246_PMJ 1";202915400.475546;12171644.4346467;15620308.4794963;0;7622996.71247995
"247_saussaie pidoux jeux d'eau";177511873.194752;17476198.8314966;40274237.9153425;0;3073120.04868347
"247_Saussaie Pidoux Paulownia";177372077.053289;17945617.5659401;40191598.3762703;0;2944467.99078522
"247_Saussaie Pidoux Tilleuls biblio";178272891.097125;16826999.1855913;39970282.1462735;0;3167016.89421722
"247_Talus";179500708.117799;16926262.8754743;39024454.5811958;0;2900835.09502468
"247_Terrain de sport";178900705.981977;17211837.1402742;39456395.3802913;0;2913558.20732133
"247_Zone sud 1";174282673.145447;18093051.9962702;42270343.006233;0;3722492.06105891
"247_Zone sud 2";173679994.127273;18404427.1531219;42668690.3326703;0;3812643.97091923
"248_A_Puech de l'Oule";9840860.32890157;105133344.202563;123424617.214173;0;0
"248_B_Puech de l";9336650.39809813;105095125.123619;123988151.58574;0;0
"248_C_Puech de l";8722973.62834344;105436507.384823;124105917.370578;0;0
"248_D_Puech de l";7993158.56459172;105179004.008582;125068595.962126;0;0
"248_E_Puech de l'Oule";5892084.37616623;104440560.894559;127960113.946773;0;0
"248_F_Puech de l'Oule";11362816.4009778;105231030.193458;121593628.183202;0;0
"249_Maison de Chateaubriand";180146511.08807;30214363.1868737;25613080.6961808;0;2427021.6904485
"249_Prairie arboretum";181891642.265321;27792961.8885528;26058512.8644649;0;2533828.32820545
"249_Prairie Ile verte";183301882.92859;26544783.1314755;25876349.5710536;0;2679359.60123661
"250_Parc Boisé ; friches";177721172.014469;32256548.2646153;26399575.0369104;0;2234804.79263999
"250_prairie plaine sud";181237480.91125;28703499.5414131;26122266.2780611;0;2325509.94506344
"252_beaujoire rive bassin cholet";95099236.965451;123403847.344522;7033050.33827033;2429523.64973306;10293693.3204979
"252_bord erdre parc floral";93985116.3880892;125040707.953262;6995528.87612751;2022823.53543679;10178552.1296661
"252_ruisseau de la bretonniere";95205542.7895383;123418629.652666;7036610.92747285;2363209.68146685;10295587.8065026
"252_terrain libre ala beaujoire";91394738.5981759;126082088.906909;7338861.56337326;3241395.4878325;10276292.3999513
"254_Prairie sèche PPh";81894351.4337875;69696780.0558132;80118370.7808415;0;6783151.0763743
"255_Chantrerie Noyers,Cyprès chauve";74246705.5295325;140047970.98604;6267340.77717663;6911233.77949885;10885920.2205829
"255_Cimetiere St Joseph";87533177.3980595;128153351.442518;7683414.25564051;4429993.665422;10552468.5403707
"255_foret des enfants";76829155.8113288;138030405.811268;6742807.62075286;5227851.90020742;11535367.2157251
"255_grande prairie, Chataignier-chapelle";75538716.0320093;139168866.750544;6268093.80408474;6064097.16417485;11306865.3358792
"255_hangar a bateau";75247397.8594174;139764450.987368;6058510.01392473;6338962.55197953;11018700.3526759
"255_nouveau boisement Douglas";78129867.2570167;136856677.731569;7046911.071726;4921392.4703854;11445948.721538
"257_Bois de la muse";104823028.981181;114551051.142065;11572924.9661474;1760892.67976575;5807211.70099656
"257_jardin familial bois de la muse";104366192.327469;114148355.872771;11802281.7296168;2091527.52490139;5851847.35382542
"257_rue des usines";105541911.763258;110918706.084114;11941527.4661239;3218994.60218175;6764572.55714817
"261_Cochennec";218745449.876204;16063560.2532473;167803.405813718;0;3450679.69685841
"262_Béatus";202127926.016647;18127547.2751239;15321750.2282145;0;2757629.47781884
"264_TVBu_Jeumont_SEYFERT";21023041.3295965;111986229.127061;18820515.6195248;0;0
"264_TVBu_Jeumont_STEP";22386994.5692597;112956773.278272;17872142.133847;0;0
"272_Plage Bleue - t1 (Jardin Creux)";182011385.729319;17625691.6206691;36122007.1324267;0;2644743.97408575
"272_Plage Bleue - t1 (Prairie fleurie)";179219394.697101;18863956.9647425;37529626.1908978;0;2703438.41258254
"272_plage bleue 2013";180819389.421647;18204781.8544691;36686520.8322136;0;2665886.89219297
"274_Zone 1";62869612.7660401;9859741.13699642;60633528.0824074;0;105046037.820198
"274_Zone 2";63807584.1144176;10468614.9575053;59167469.8065016;0;104947393.185285
"274_Zone 3";63570473.153737;10490095.9732365;58751535.778255;0;105513066.437359
"274_Zone 4";63406069.6291314;10465952.844455;58755166.9205107;0;105682135.291015
"274_Zone 5";64086000.4023869;10716589.2393819;58218690.5046287;0;105275859.599677
"276_Bout du chemin";10403426.4094204;128319474.045717;80243127.3542279;0;19443287.6466378
"278_Charlieu";10926073.9001681;130738828.717179;79979625.6347064;0;16814712.5312403
"28_Les Gonards";132209107.490837;52880484.9805121;49076270.2311527;186915.725881672;4092231.65070211
"280_PETIT LOPINS";219925776.843601;6939430.53120489;8960002.79865176;0;2762230.46172788
"280_PRAIRIE STADE";219710375.52736;6779140.51777243;8935412.81479818;0;2829391.04130865
"281_Chemin l'ombrie Isneauville";66053153.469818;119449643.985811;50806573.5945824;0;1995332.86549776
"283_Parc du Piedefer";164171651.328812;39757024.2776238;31950628.7438984;0;2459955.51960036
"284_Stade Henri Longuet";166047081.575748;36635211.8272698;33278833.0484477;0;2449072.92171378
"285_Rond-Point Gordini";155272545.387277;48999025.7123745;31658717.4638012;242014.701975716;2238209.63303215
"286_Place François Mitterand";152883344.285508;50682619.9376777;32260964.9508045;243610.303670185;2206725.77600884
"287_Pré aux boeufs";172922193.588463;28111729.4618455;34753546.4607322;0;2593343.61037181
"288_Cascade des Lacs au Castor";166528302.349565;35821191.8768032;33444420.5156628;0;2501451.2292525
"289_Ch verrin1";8807075.90135797;36415244.1586723;186745561.401286;389391.157790477;5916176.32500687
"292_fauche tardive Bigarreaux";42183131.9826168;101841228.076275;90995229.9727695;1030461.75996496;2357081.73794821
"298_Terrain d'aventure Planoise";41498204.5952899;100262308.963152;92851322.0449194;1778927.92777494;2007366.34252923
"299_Quais des Sports";145703549.606463;69631437.495312;13978617.8386468;782104.090723836;8192662.93805063
"3_Pelouse1";121259530.858995;95422853.5811446;7116298.07184632;332701.25020305;0
"3_vmclher141 RNR Bois des anges";122998455.189256;76162649.1092876;6568269.35097351;332701.25020305;0
"30_Balbi";121537230.810422;54474405.0444994;57996942.988814;0;4473494.84782306
"304_Jardin des Barrières";144451478.0379;62012327.3558554;24062957.6828647;407490.798704118;7302139.23571256
"305_Chartreuse";156602310.975395;49744433.7070479;20377417.0988245;1313561.2611318;10274866.807256
"308_T5";114298913.566036;37734220.9387014;84621064.4700098;0;1588363.15211668
"31_Les Mortemets";118683854.596827;54269837.3056208;61229234.9332766;0;4254934.14899661
"310_Essai 2";229687135.588181;1477052.21940808;1989987.1223886;0;5241294.05803042
"310_parc montsouris vivaces s2";218821249.454839;2721839.83339639;11281984.3535712;0;5539949.49645328
"311_Parcours sportif 2";36479975.5810887;85938453.001671;9467709.30503809;22758092.5287907;83582039.318708
"312_Parcours sportif 1";36666950.0081174;85803100.8097653;9379052.66299869;22886688.9190921;83758431.460139
"318_jardin des artistes";183259285.464678;23438432.1301106;30423968.6680186;0;1370103.96233694
"32_Bonne Aventure";146175241.675452;47717558.5580038;39295940.3514341;0;5263258.82784678
"320_aire de pique-nique naturoptère 2";25467616.3271807;172218512.090221;38784952.0555274;0;1786707.11348293
"320_Jardin semi naturel Naturoptère";25755800.720154;172701240.063527;38643017.3676564;0;1331681.72412426
"321_hêtre pourpre";230532458.073798;683724.540602958;1685603.5576295;0;5495652.77684016
"321_rocher monceau";230577948.368845;678792.972609846;1653417.82420088;0;5508606.19660038
"322_Verger";49332546.244406;110230818.286635;5292720.1199682;9137072.28994737;64555861.8478429
"323_Jardin du Verger";221829579.695382;6286239.97785187;5952387.71136853;0;4385810.67507223
"327_Transect 01 - BB W11 (G Ravissot)";212553615.534131;3721933.25698861;16248241.4959914;0;5897467.43047705
