"id_transect";"1";"2";"3";"4";"5"
"157_Prairie florilège";69733608.7392039;0;4258479.60305464;0;2274522.08871904
"157_Rocaille/TB";69489297.5326923;0;4534231.73416536;0;2270731.85553285
"158_Hautes Bruyères - T1";74146712.5143961;1332863.65446351;20127.7283684271;0;790100.276389585
"158_HB - Carrés archéos";74432810.2197648;1556076.67081238;185000.182586661;0;101401.780409428
"158_Jardin du silence 1";74337253.4909567;1294683.25043172;13311.382633983;0;640419.157118996
"159_Parc Vauban Lille";66979377.2369391;8547601.82596128;766076.11383262;0;0
"160_liaison poterne citadelle prairie";64684000.4903872;11384570.3723922;252692.93048124;0;0
"160_plaine des vachers Lille";63309946.6033468;12235661.7731841;766076.11383262;0;0
"161_Pyramide L.Jouhaux Lille";64882999.0672255;10670478.4183043;766076.11383262;0;0
"162_Cimetière Sud Lille";57896316.9683034;17272992.0022959;1167214.29223925;0;0
"163_Parc JB Lebas Lille";70072603.6258959;5895639.44192251;354913.303377596;0;0
"164_cimetière de l'est";71721640.3344924;4292982.56692809;252662.760976855;0;0
"165_Parc Matisse prairie 2015 Lille";71584390.5385404;4467033.88514724;252662.760976855;0;0
"166_Square Foch Lille";68667738.3414372;7056324.20538242;619229.764163287;0;0
"169_Chemin des cerisiers";69218469.6325843;1328964.80167581;2191571.1810887;0;3548157.34350192
"170_Parc Chènevreux";69586735.3397064;1605391.01051391;1547933.80161736;0;3566980.11559885
"171_Cimetière du Mont Valérien";69456376.6595028;1035845.26527295;2277048.28399878;0;3499291.90393575
"172_Avenue des chemins de fer industriels";75446122.6983677;0;0;0;836891.2540717
"172_Avenue des magasins généraux";75336595.823939;0;0;0;951638.95384916
"172_Parc arboré";75301073.2954296;0;0;0;999151.571777288
"172_Prairie";75535186.0200005;0;0;0;786187.828491548
"173_Allée Mehdi Ben Barka, entrée Laurent Cély";72945448.6362233;240937.253663485;0;0;3081576.18360611
"173_Allées Medhi Ben Barka - entrée Laurent Cély côté terrain de sport";72915953.300966;240430.710831696;0;0;3081681.98389815
"173_Allées Medhi Ben Barka- entrée Laurent Cély côté Sévines habitations";72962417.208992;245889.968511933;0;0;3085742.47982066
"173_Allées Medhi Ben barka- Lycée Galilée côté Chandon habitation";73387010.418673;7787.16311021195;0;0;2897622.62832992
"173_Allées Medhi Ben barka- Lycée Galilée côté stade de rugby";73345133.7017095;7866.74824719134;0;0;2894329.1381872
"174_Vergers Darnétal";30992257.3103496;27612277.3458558;17077208.5635444;0;552285.76619235
"177_Chenard et Walcker- prairie, côté habitations";73319593.6512265;0;0;0;2947044.41413369
"177_Chenard et Walcker- prairie, côté haie entreprise";73303029.3000152;0;0;0;2954166.98077368
"178_Sévines - Aire de jeu Mikado";72843182.8279094;383479.973326783;0;0;3073082.13686389
"178_Sévines - Entrée Louis Roche";72596157.1076157;549369.434814077;0;0;3146125.8920016
"178_Sévines - nouveau tennis couvert";72611977.7630519;492978.153682637;0;0;3161520.5571956
"179_jardins Plâtrières";34392590.4690487;6946042.32785227;32991827.9877356;0;1971060.60647828
"179_Jardins Plâtrières";34392537.4508292;6946047.50790975;32992592.3159184;0;1971060.60647828
"179_Transect jardins Plâtrières";34398968.0777688;6948233.16252532;32990745.4376622;0;1971018.71486766
"179_Transect prairie centrale Plâtrières";34741907.7823293;6594219.17242291;32784672.1865452;0;2084981.6987538
"179_Transect prairie sèche Plâtrières";35002406.2124224;6536790.10636355;32610741.3985397;0;2149983.10931745
"181_Transect Collège rue Louis Frébault";74833598.3228319;838429.630018226;0;0;605548.132123911
"182_Transect Hôtel de ville";74801744.5485938;782668.357074302;0;0;664940.535283474
"183_Transect 1";74612105.1238301;892094.930219821;0;0;783122.053367819
"186_La plaine";45725899.3948697;13734956.8953493;1606757.24425054;4086057.24378497;11116946.771816
"186_Le potager";45619474.0843473;13343939.0073786;1611098.96163971;4151193.90301622;11571161.4680842
"186_Transect16_10";45628935.2566483;13431014.2276666;1615630.11801031;4131980.67082755;11488240.6814979
"189_Transect jardin médicinal";43561128.433838;24721365.7941093;1814583.89302166;1628497.82034511;4546132.36297674
"189_Transect16_2";43152733.9400453;25485633.4849206;1827826.04576516;1552109.40058687;4311042.08214984
"19_chemin St Martin";73271777.5941812;564574.180388891;0;0;2429417.17462465
"19_terrain til";73300334.4184586;565439.85383497;0;0;2435040.96829448
"19_terrain TIL";73283255.1603075;563908.413341798;0;0;2443062.17469267
"19_terrain till";73298483.7206049;565651.414655413;0;0;2436327.19881997
"195_SCD TENNIS";70879716.2909216;2815457.54888507;0;0;2526243.07931114
"197_Grand désert";30944007.8439838;23693025.5571336;18736490.9631089;1737061.4485381;1181606.56006189
"198_abords du stade de la beaujoire";54722812.4306563;13878335.8079129;3327604.68101605;251271.502559251;4089410.79253622
"198_bois korrigans";53597096.0605816;15049166.1089496;3426098.85439504;239113.669190233;3975607.87274074
"198_Bretonière rue du Millau";55694907.1731475;14743376.7943625;3584454.60371573;162012.119193971;2048895.79739668
"198_jardins familiaux des batignolles";54726790.145444;13341896.7734481;2951678.77084928;251271.502559251;4971406.60619536
"198_Piste routière abords stade";55751557.6705341;13412414.0229958;3393438.74303772;251271.502559251;3448135.14543586
"198_Promenade Bretonnière";54803167.212595;15644762.834108;3582923.50845742;38150.5917022197;2180742.96860974
"198_Square 4 jeudis";53155775.6814314;16838443.7237612;3704014.58029796;0;2565662.30300979
"2_Lac du Héron vmclher 193 RNR \"Friche\"";47245795.5066711;27619931.0565203;1441984.22827097;0;0
"2_Lac du Héron vmclher 274 /282 RNR ferme + écopat";47286517.546491;27567895.1198888;1463715.65866263;0;10145.6652587472
"2_vmclher282";46693394.9697532;28143969.0270288;1460826.34781505;0;6853.09030244725
"200_Brétillod";69589055.9335253;2329796.32599661;27890.3361554381;0;4324875.03916699
"200_Brétillod 1";68529574.7752423;2995308.87897976;400414.193374467;0;4297214.6353032
"201_3442";8216025.50227636;66212468.6782837;325104.136821183;0;1533020.72599304
"202_Château d'eau";69612285.6601719;6549366.31432364;0;0;111275.28166509
"202_la Pépinière";68845181.326331;7196636.06860604;0;0;215239.542653519
"202_La Plaine";67377031.6792175;8568782.43863345;0;0;334042.553541332
"202_Les Essarts";71656026.6729702;3813594.9724047;0;0;778228.866307343
"202_Prairie du stade";68042446.1744643;7037439.9893017;0;0;1177190.89712459
"203_Les Balmes - voie verte";69307124.7154234;6615125.78023179;0;0;290399.276730423
"205_Cimetière de Saint Claude";35320258.9594631;15147101.8397599;24753856.7951498;0;1075988.79994069
"205_Ile aux moineaux";33117398.2084889;22693107.697344;18286675.3323763;925859.184853169;1265104.41933209
"206_Transect 1 Guillaumes";75950732.0747044;300161.52186678;0;0;0
"207_t1";75965988.2750672;312474.016645128;0;0;0
"207_t2";75805380.0007201;476035.085714885;0;0;0
"207_t3";75869175.3033603;409468.283632748;0;0;0
"207_Transect 1 Beaumonts";75970614.0111889;336607.418989988;0;0;0
"208_Prairie mésohygrophile";60321147.782009;12128875.3520342;1049685.2120847;0;2751630.91936099
"209_C6";41042164.0959493;26533669.4297752;6085313.97450762;0;2611410.95969511
"209_lamouillere";48628095.1015134;21739297.5811364;2717159.33743161;0;3177453.27130012
"21_T1";29716905.8791625;46555240.3088688;0;0;0
"21_T2";28676733.2007719;47563828.6050455;0;0;0
"21_T3";28311711.943965;47991077.7025023;0;0;0
"210_1 : Pelouse centrale";33621282.8092608;1484305.93048433;8773123.6997043;0;32358638.2576592
"210_2 : Anciens enclos";34028336.6861249;1611020.54182756;8878875.4407786;0;31774418.4413063
"210_3 : Bordure écoles";33169220.1350768;1318557.42561024;8664336.50485621;0;33117233.6341512
"210_Zone 4 Prairie Chamaerops";33305658.3618888;1388482.12700788;8551812.93187246;0;33037672.3801575
"211_1 : Entrée de service";42461843.578316;1868318.00054548;7204564.45869186;0;24712107.288609
"211_2 : Zone naturelle";42609490.2267637;2006696.62927761;7437506.57983582;0;24238832.0648948
"211_3 : Agrées + talus Oliviers";42110192.1413489;1722351.45303348;7163196.05620284;0;25291334.6556852
"212_Vallon1";65281098.4361075;4771892.46896207;3473826.17761779;0;2685954.35867786
"212_Vallon2";67557638.4977319;3094525.05914644;2549479.90934272;0;3065992.91046738
"233_T1 burthe";45995416.1708093;19798096.9934574;4907555.16645648;0;5530335.31981819
"234_t1";46083622.6281101;19692798.4701383;4885946.70689763;0;5565565.29002479
"235_t2";51236911.0795544;14434228.1084091;4402480.37911262;0;6191669.14761599
"235_test";50962491.3801804;14753761.678848;4318505.85996503;0;6194390.18415916
"236_CITEAU prairie paturée parking";12610576.4022917;59664993.8311993;1785507.8389913;0;2214696.77378275
"237_CITEAU Prairie réaménagée";12589996.0382957;59663260.0905407;1812781.54485362;0;2221712.90452258
"245_4442";8046091.41720983;66161592.3212118;324356.319142748;0;1689868.51208273
"245_5442";8216408.32606398;66183273.6461212;325104.136821183;0;1531520.34229638
"246_PMJ 1";71681675.5863548;1790180.55614927;237407.822320409;0;2595326.87973749
"247_saussaie pidoux jeux d'eau";62594104.5447455;3038649.37393396;7647350.28155999;0;2961236.88088529
"247_Saussaie Pidoux Paulownia";62470500.9453367;2975015.99805439;7868858.31189074;0;2930546.55260491
"247_Saussaie Pidoux Tilleuls biblio";62882579.6234008;3090628.67350495;7323173.18987002;0;2994520.56490353
"247_Talus";63004024.8399551;2988136.04750684;7328863.89436473;0;2991155.84258
"247_Terrain de sport";62815583.6600568;2986625.92005323;7494730.19576861;0;2976978.12822138
"247_Zone sud 1";62412552.232792;3108416.34283483;7859683.11510989;0;2908164.31044008
"247_Zone sud 2";62372739.9992632;3108362.60878509;7902071.1076702;0;2887713.19674985
"248_D_Puech de l";8260451.01785909;33633079.7951767;34315868.278688;0;0
"248_E_Puech de l'Oule";10228068.7251342;31032900.2439792;35003711.0931663;0;0
"249_Prairie arboretum";62774107.8626213;2218.74232540973;13521039.9219656;0;0
"249_Prairie Ile verte";62721112.9092128;0;13561494.6701521;0;0
"250_prairie plaine sud";63231345.6684808;133482.661274231;12916674.2433343;0;0
"251_Boulevard Mandel - Bord de Loire";61816120.2741107;9076551.60534841;1159994.52093567;251271.502559251;3959910.57936344
"251_Jardin de l'ile Mabon";64686534.5970884;7053410.8212424;188836.726094482;251271.502559251;4113411.11303426
"251_Toit de l'école Aimé Césaire";63569051.3985252;8636608.67327727;255403.767893371;251271.502559251;3558937.2313029
"252_beaujoire rive bassin cholet";57225924.4856256;13510944.9978286;3625527.79327617;171038.889708218;1714212.33400442
"252_bord erdre parc floral";58630800.9868231;12405885.9908035;3499717.5880128;45691.1071672511;1685097.85850688
"252_ruisseau de la bretonniere";57486257.2313604;13307248.5356373;3609165.4498767;167347.103572582;1679896.19109629
"252_terrain libre ala beaujoire";56506766.3213748;14292752.7218564;3635591.85740944;15803.7952776574;1792406.99781309
"253_50 otages";66542130.5756092;4206665.21511116;516775.133722387;251271.502559251;4730930.2221084
"253_Cale de Ceineray";65529388.5086176;4896789.41396501;682593.877104239;251271.502559251;4889158.00860535
"253_Jardin à la française cour de la mairie";66504421.8587516;4301982.14585577;446902.614192664;251271.502559251;4743358.311216
"253_jardins à quai Ceineray";65964515.7856342;4612465.05228849;576817.070367435;251271.502559251;4839567.58100044
"253_lande de la porte saint-pierre";65456176.5759769;5229432.39727999;460260.687943005;251271.502559251;4909213.46582265
"253_Parc Mercoeur";65607729.3105839;5458449.82433658;363532.841653218;251271.502559251;4575569.73477936
"253_pied d arbre cours saint andre";65383173.6347329;5157359.44138045;545542.852839618;251271.502559251;4931560.50274979
"253_verger Duchesse Anne (dvant arret tramway)";65269978.6563445;5644567.95144884;369206.927268079;251271.502559251;4720094.36288324
"255_Cimetiere St Joseph";53523870.5242217;16597309.3099737;3830308.77001668;0;2276607.47475562
"256_Jardins familiaux de la Roche";60465138.5826276;9803690.32839371;668149.606221234;0;5300666.5466465
"256_parc de la Roche";59266907.9527717;11502967.1305248;746988.00707182;8828.40890121344;4760087.33812898
"256_Parc de la Roche 2";59283482.2379843;11345027.854976;706202.365217589;11729.297001819;4889017.59985456
"257_Bois de la muse";52344395.4376761;18491476.6965868;2039218.78817124;528797.659603325;2829692.75145309
"257_carriere de la meuse";59997382.5719127;12326405.2255906;724103.266082044;250009.377176398;2952865.67563582
"257_cimetiere saint martin";58151814.6975399;13436993.1861586;1465118.01261779;558.221015667872;3185106.88078628
"257_jardin familial bois de la muse";51465921.1155944;19283032.7297585;2131057.05069523;617893.707305921;2802766.20131562
"257_Parc des oblates";59059936.9802924;13161415.443376;1030550.2321191;160754.699698177;2850480.1020052
"257_residence fonteny rue du fonteny";58959632.4754554;12674177.2968858;1317355.03041436;50595.2019482251;3260346.42913026
"257_rue des courtils";58094675.2555634;13829246.7045468;1392073.20210196;33570.9401051197;2889766.74204522
"257_rue des usines";53411419.0960124;17571370.9418921;2712047.26221243;0;2575781.65691649
"257_square de la Boucardiere";56386399.4069294;15085191.0372523;1812346.45729736;0;2982186.58270161
"257_square Schwab";60160576.1161802;12145997.5086673;724177.102362861;251238.191982415;2980102.5345152
"259_bord de l Erdre St Donatien";63565984.2452466;6104828.46979109;1367955.76140718;251271.502559251;4952441.47356192
"261_Cochennec";75088851.4148337;82250.8958012154;383061.994388833;0;672288.464431371
"262_Béatus";72908857.8376203;1213946.2387335;0;0;2168908.88506882
"265_TVBu_Flamenne_Friche";27645427.2433224;45343159.1684844;3326951.10938055;0;0
"265_TVBu_Flamenne_Prairie";27805872.8605765;45153540.5927258;3351368.16638085;0;0
"266_TVBu_Flamenne_Cimetiere";28063543.7470667;44741640.9902731;3536682.16020548;0;0
"266_TVBu_Flamenne_College";28445055.8709895;44436809.2745306;3457225.12636292;0;0
"272_Plage Bleue - t1 (Jardin Creux)";63395206.7799662;2563356.69950754;7686758.40034769;0;2647730.12761706
"272_Plage Bleue - t1 (Prairie fleurie)";62652634.044566;2616281.73864168;8401881.0701759;0;2607375.99854506
"272_plage bleue 2013";62990428.3987643;2596838.45865752;8045752.09639189;0;2633211.65561144
"273_gazon devant résidence val de moine";23014092.0352262;50693915.538767;1369733.06100038;0;1157099.10262978
"274_Zone 1";37959595.6334919;2448416.2562738;7008379.52232309;0;28893936.2536753
"274_Zone 2";38169927.49683;2454931.77167802;6643791.06008642;0;29002962.5126299
"274_Zone 3";38049188.0768128;2377104.54700552;6487631.59197166;0;29359412.6936376
"274_Zone 4";37974145.8920926;2357146.18696121;6490387.07513188;0;29436781.2574896
"274_Zone 5";38191508.4529397;2328083.07430642;6315788.86926741;0;29420536.8222667
"28_Les Gonards";43322990.4161319;8261866.6750084;24115768.60162;0;599470.236088205
"280_PETIT LOPINS";74942540.2021775;286636.842149859;0;0;1009142.02608685
"280_PRAIRIE STADE";75097104.7369137;300161.52186678;0;0;886556.745956421
"282_Centre de Loisir Mont-Saint-Aignan";40704013.8127557;8276714.44532719;25884054.6771924;0;1420238.75289049
"29_Les Marronniers";50435716.5680379;12228897.7686992;12950996.7277006;0;671524.278017342
"290_square Copin";34629137.0339823;21790052.1666515;18168108.8699422;107987.41061408;1571205.0048042
"291_Talus des berges terrain de sport Chamars";35645408.0616129;21666130.6536453;17212550.7865623;193453.252629691;1544929.85685543
"292_fauche tardive Bigarreaux";25415416.102834;23237656.2581439;26052833.2042932;0;1581966.79349062
"296_Fort Beauregard";33060381.4777512;22173566.6141867;18809215.0417946;1000202.91622301;1245253.54768069
"297_Chemin de Vareilles";31194862.877358;21833264.4677043;20540840.2268736;1404886.74451271;1304453.31456155
"298_Terrain d'aventure Planoise";28520238.0794658;21772308.9595925;24178359.7472064;0;1822292.78279959
"299_Quais des Sports";63432798.2368466;5010185.0454786;3112501.00741792;0;4719432.36583958
"30_Balbi";46239731.7339991;9717390.0931352;19698381.8877345;0;618162.671932578
"300_Jardin des Lumières";66640681.8331445;2336275.95467446;2239924.43757958;0;5028707.83332315
"301_Stade de Rosemont";34323333.0475568;19216693.0919635;20987824.4378241;0;1748654.88338259
"302_Combe Sarragosse";32997823.5484289;15449826.0253145;26870762.0131977;0;967681.438028849
"303_Parc Colette";37441010.4291815;19463091.7668319;19182201.6939401;0;196753.250370244
"304_Jardin des Barrières";62133043.9525298;6403792.81078377;2254509.31747417;0;5470219.47870586
"305_Chartreuse";70664735.1454077;2218631.92194627;0;0;3321127.20220121
"306_chemin vert";31487891.6232649;27215789.8302859;647748.923451886;5101723.81237576;11846816.9802666
"307_plaine hagueneau";32936850.5645563;29505946.1541771;2069326.53743202;5756875.32204206;6028875.90807931
"31_Les Mortemets";46955951.6961759;11020663.2887834;17658301.8881123;0;618162.671932578
"310_Essai 2";74874099.129734;0;0;0;1430038.62809296
"310_parc montsouris vivaces s2";74926661.9031506;912.361608196051;0;0;1375057.80051527
"311_Parcours sportif 2";16027559.6034558;22457489.2590786;6933679.13370723;6743449.73263829;24091892.4190553
"312_Parcours sportif 1";15797212.3718897;22725570.8210472;6962156.27148995;6549715.43630251;24262040.8899142
"313_Carrière Jouguet";28638589.5615688;38000789.907102;7759266.93639353;1229329.62391798;641297.284715685
"314_Goëlette Maria";30480598.0906908;27621476.0670828;7970263.24780641;8364411.52766795;1847718.24695722
"315_Square Mirabel";31133913.4106755;22426618.3380944;6044392.18124838;12913244.1471549;3779449.79951333
"316_Cimetière St-Laurent";24365045.2377406;16821723.9857318;5937694.07766588;15824770.7410604;13366886.529769
"317_Cimetière de Plérin";26500057.1897917;29566417.6639765;8530388.16569594;7086246.8471848;4588682.06197316
"318_jardin des artistes";67839697.3834039;1458242.86969691;6871674.58914199;0;86835.065244164
"32_Bonne Aventure";49898765.829647;427179.908080122;25578707.2137289;0;368322.676364432
"321_hêtre pourpre";73255043.5336811;0;0;0;3008047.96294835
"321_rocher monceau";73189710.1988299;0;0;0;3009730.88485288
"323_Jardin du Verger";73580660.2676597;892094.930219821;0;0;1779260.90663046
"327_Transect 01 - BB W11 (G Ravissot)";73109400.2809658;0;0;0;3163642.64398746
"327_Transect 02 - BB V11 (G Ravissot & JY Vieville)";73232129.3304444;0;0;0;3068927.68157534
"327_Transect 03 - BB S01 (G Ravissot)";73277760.8012336;0;0;0;3043088.66379613
"327_Transect 04 - BB F05 (J Schleiffer)";73149873.5944202;0;39536.6310705511;0;3119217.6579757
"327_Transect 06 - BB E08 (B Deltombe et Y Conan)";73035749.1228184;0;129105.317322891;0;3121625.45128184
"327_Transect 07 - BB O05 (E Sohier)";73229263.7808408;0;0;0;3084472.11105132
"327_Transect 08 - BB M01 (S Mullemans)";73218931.5671906;0;0;0;3031908.46628371
"327_Transect 09 - BB B06 (B Foucard)";72940790.4550507;0;599244.115388173;0;2769156.94513971
"327_Transect 10 - BB P08 (M Belair, K D";73235407.3354128;0;0;0;3041243.99174766
"327_Transect 12 - BB V02 (G Ravissot & JY Vieville)";73276620.4191243;0;0;0;3016735.74762094
"327_Transect 13 - BB L05 (A. Labonde)";73340338.6627949;0;0;0;2953472.11688093
"327_Transect 14 - BB Q12/Q01 (I Bogner & P Savary)";73296812.0760416;0;0;0;2979309.96006712
"327_Transect 15 - BB F05 (F Bernard)";73321835.3118998;0;0;0;2959722.14143016
"327_Transect 16 - BB L08 (JP Rizzi)";73265414.0195987;0;75986.052828825;0;2952029.93292628
"327_Transect 17 - BB O06 (S Ravaut)";73260018.1192609;0;0;0;3023214.47376026
"33_Pershing";51332455.5709459;1338419.41885289;23133390.5952222;0;471092.772311597
"330_haie champêtre de l'oseraie";30574421.8015141;41038081.4660515;4650865.64791686;0;0
"330_piste de la butte";32644621.878479;39917320.4521986;3716728.57701485;0;0
"330_vieux jardin";31731623.6655937;40018164.3709833;4512461.63321485;0;0
"331_Langevin";74790171.6428248;0;0;0;1514980.52491252
"332_Arènes bois";74765613.8075385;0;0;0;1506933.6788651
"332_Arènes prairie";74866117.2396717;0;0;0;1450080.56881043
"335_1";70640431.971851;5411487.41708323;0;0;241063.148140301
"335_5";71271601.8071736;4476121.08689225;273604.865396566;0;243416.795042202
"336_1";70651450.6932728;5404887.0068765;0;0;240992.732382087
"336_2";70708168.8199079;5261145.92029391;9762.85844369787;0;311575.859204631
"336_3";70736994.0612403;5260913.80990857;216.981420666967;0;260498.528632223
"336_4";70901396.2590653;4859381.91228128;170637.633721147;0;378657.022881861
"336_5";71271300.179598;4475266.15183785;273619.009381768;0;243416.795042202
"336_6";72129778.0458437;3740646.09071783;358593.384510272;0;57585.3645169847
"338_Mairie Déville-lès-Rouen";38163759.3043345;8605786.54052594;27756891.5220509;0;1737887.59381535
"339_STEP";37771210.9557861;2912086.23234646;32626735.6090272;0;2961064.04319172
"34_1 square Carnot";74873155.0603755;300165.520314075;0;0;1123274.94525316
"34_10 reserve ornithologique";74860337.0178096;300161.52186678;0;0;1149127.6070904
"34_11 prairie sud reserve ornithologique";74823913.0798327;300161.52186678;0;0;1167957.81448373
"34_12 prairie allee royale";74677091.2495115;300161.52186678;0;0;1249318.95208063
"34_13 prairie lac de gravelle fauchage retarde";74756609.4588104;33486.5511770636;0;0;1462673.4461203
"34_14 prairie lac de gravelle fauchage total";74756262.0546678;51799.9590885157;0;0;1445343.00112869
"34_15 parc floral quatre saisons";75022804.5213148;351070.271901469;0;0;908420.868084403
"34_17 parc floral iris";74955641.1176485;300161.52186678;0;0;1012914.47481118
"34_18 parc floral prairie derriere les tacots";75066161.3003632;304699.018249728;0;0;905920.071497147
"34_2 ile de Bercy massif de vivaces";74663912.5254617;79871.2312269356;0;0;1505421.3222236
"34_21 parc floral jardin de l'évolution";74893037.6595872;385326.456366173;0;0;975822.282034786
"34_22 prairie ouest esplanade Saint Louis";74855083.9668362;326589.246907013;0;0;1111398.17536738
"34_23 carrefour de la patte d'oie";74709708.645068;145352.851920466;0;0;1416969.26032377
"34_24 île de Saint Mandé";74687895.6698617;300161.52186678;0;0;1287089.2641855
"34_25 prairie Brasserie";74689761.8544998;122074.826619709;0;0;1447094.09676486
"34_26 Plaine Saint Hubert";74942758.4432184;300161.52186678;0;0;1064022.64553161
"34_28 Allée Royale 2";74815543.9447366;300161.52186678;0;0;1150532.79737304
"34_29 bord du lac de Saint Mandé";74689849.7102088;300161.52186678;0;0;1287089.34608298
"34_3 ile de Bercy  pelouse";74709114.8273404;63340.4366820294;0;0;1504698.38394773
"34_30 PF jardin des petits pas";75072501.7223038;374592.596946654;0;0;822782.969072225
"34_31 prairie Daumesnil";74702211.0397623;300161.52186678;0;0;1260780.65465687
"34_32 plateau Bel Aire";74663550.0238317;300161.52186678;0;0;1269371.72241671
"34_34 Bas roselière";74939816.8578632;216731.16906754;0;0;1080666.95273152
"34_4 ile de Reuilly pelouse";74698594.4773695;85094.715981191;0;0;1506383.71198882
"34_5 plaine du bac prairie";74728606.9091716;33527.3102929357;0;0;1521651.89547958
"34_6 jardin agronomie tropicale pelouse";75744557.5172054;300161.52186678;0;0;241059.98357393
"34_7 bis jardin agrnomie tropicale prairie";75733419.9984728;300161.52186678;0;0;248652.522303201
"34_7 jardin agronomie tropicale prairie";75745527.7070124;300161.52186678;0;0;245067.094120542
"34_8 plaine de Fontenay";75571428.1303868;584737.563290715;0;0;137719.844835418
"34_9 plaine nord fort neuf";75061144.8550994;584737.563290715;0;0;651789.998886888
"34_Lisière sous bois vers les 2 ponts";75791099.1563272;334719.917014735;0;0;162259.730408494
"34_PRAIRIE CALCAIRE";74899417.9340597;299915.240457169;0;0;1081551.87612269
"34_RIVIERE SAULE TETARDS";74814956.0376444;186683.419093854;0;0;1237179.50965677
"343_Bassin de retention";18818524.2759983;42700161.1421626;14723673.477181;23727.0545211873;11298.5908982251
"344_Avenue du Peuple Belge";67129335.5349743;8886617.58346586;252662.760976855;0;0
"345_Jardin d'eau prairie";38597378.5173579;19709584.4143835;3497121.11575502;3785254.27865811;10708143.0564284
"346_boisement samain";40354349.1924499;33760591.3676769;1861591.04869544;0;290552.221928143
"347_cimetière";36137850.2547427;37947941.114103;1861591.04869544;0;344364.246361264
"348_PDV AIRE DE JEUX";66705970.767957;6924876.19719199;2590101.96014841;0;0
"348_PDV GARENNE UTRILLO";66497348.094195;6975105.55464533;2786166.41143769;0;0
"348_PDV PRAIRIE FLEURIE DE LATTRE DE TASSIGNY";66563266.611406;6985059.90058321;2678299.17000225;0;0
"349_Jardin des plantes carrés botaniques";65758734.8655172;10251891.7694075;272068.942536335;0;0
"349_JDP";65904780.2927316;10134252.9249213;284121.339126184;0;0
"349_JDP AOUT";65886999.5127432;10145544.3644237;284361.125398294;0;0
"349_JDP JUILLET";65894851.3326242;10150952.7432396;282969.848223802;0;0
"35_bord cours d'eau plaine de jeux Lambres lez douai";36312510.6495461;37202035.6244797;2026834.91394372;0;738476.685815868
"35_bord de cours d' eau";36311944.1504711;37214622.8780429;2031177.01706339;0;738536.134465748
"35_prairie dejeux";36687725.2953009;36983438.9144555;1954355.36714106;0;678177.136450792
"35_prairie plaine de jeux";36610082.7704707;36982608.2542681;1997579.78716096;0;726146.169479646
"350_domaine de Sceaux";65456298.4976065;1289347.97857011;9529849.87021384;0;0
"353_Grande Prairie";56281381.8514181;15397326.1724331;4591067.22501798;0;0
"353_Prairie Nord";58677188.5376548;13595006.3980542;3998943.94606728;0;0
"353_Prairie Sud";56109473.8396567;15426520.4902486;4728235.43352087;0;0
"356_Linas";41844057.7906899;21559785.9910384;12868151.9281106;0;0
"36_prairie bois samain";39545400.0681291;34486781.2496647;1861591.04869544;0;371592.034759986
"360_liaison poterne citadelle";64684687.6329503;11387285.8679384;252692.93048124;0;0
"361_Val Caron Prairie";72494666.9390278;365336.449875261;0;0;3434919.20998021
"362_Cimetière des Fauvelles";72042027.051739;788616.541016623;0;0;3465266.77996036
"363_Jardin des Fauvelles/Skate Parc";72298049.9523753;530165.096388059;0;0;3460028.20746986
"364_Parc Nelson Mandela Massifs";71886741.8452476;868127.614038473;0;0;3480943.11698164
"364_Parc Nelson Mandela Prairie";71910968.6112361;891675.064290701;0;0;3482701.37470582
"367_Canal-Pouciquot";51411565.6404739;18762682.5586941;4467982.54134166;0;1639296.07309298
"367_verger Rangueil";60170001.1005725;10667318.5420068;3331520.03652386;0;2073057.45973928
"368_MDP 16";5655082.60697919;36033153.7375663;2618900.62190807;16171950.5025237;15724513.8344105
"368_MDP 17";6539587.41359797;38865902.4522814;5332348.42551877;16999273.9137454;8511183.32223228
"369_MDC 10";6345050.47187793;15525971.8027196;7745743.63268572;12587330.9143099;34026884.5033305
"369_MDC 11";5921962.1114101;14302834.9597291;7318760.5037611;12267445.1202686;36443905.7083794
"369_MDC 14";7378646.36094585;18347261.9983614;8510540.76952862;13844285.9469819;28129369.8292263
"369_MDC 15";7680195.76254956;19362792.500453;9589475.6747026;14234749.3929587;25374932.818408
"37_Jardin Pédagogique";40405280.7039014;33756511.9992793;1899642.79766023;0;267595.318598743
"370_LE JARDIN DE NANOU";23765853.3060766;24166505.6753974;1158510.6891255;9737079.2747477;17463812.3475521
"375_27 jeu de boule de Saint Mandé";74656876.4633589;300161.52186678;0;0;1322190.44902846
"375_JN";74725466.7898532;300161.52186678;0;0;1229551.54383453
"376_Prairie côté Chateau";29381331.3255745;32051023.9978922;12133083.1703021;0;2753507.34541222
"376_Prairie fauche tardive";28891912.392187;32475923.327973;12107410.1141743;0;2768870.25320093
"376_Sous-bois";29368110.4769082;32109739.7336955;12090074.2516802;0;2703050.72544821
"378_Voie verte-véloroute Dunkerque";20133032.4513158;21788715.6592462;4589391.93275396;4751947.47845812;25087447.8498937
"381_Square buissonnets gazon";71745722.9517454;4028157.05480615;532755.989090808;0;0
"381_Square des buissonnets pâture Lille";71783861.0999878;3949198.37493934;537620.302424569;0;0
"381_square des buissonnets prairie";71780912.4554506;3965740.48974236;536883.642926107;0;0
"382_Mare Plaine Churchill Lille";67453240.881;8633378.79365904;252662.760976855;0;0
