"142_Piste cyclable FPS Dunkerque";1540077.29913971;15624902.206291;6641315.42315626;538706.326245354;3332965.74381849;0;0;0;0;314638.117300261;1959068.01641476;108294273.698859;0;0;0;4805760.52811985;3259314.03772524;751241.976002953;1779801.92689872;0;0;635156.471817493;3165010.98640257;0;0;912253.962932519;0;1637681.15161797;0;0;0;0;0;0;8442252.08015605;604206.373257454;2004884.6393841;0;0;72208404.8171297
"1421_Édouard Vaillant 1";51881476.7380624;108224339.38424;29925948.0404199;8082428.15839373;4431003.2006067;3504557.73256282;0;0;0;15916771.1763126;7896919.63697683;0;0;308106.777828269;0;79007.5544888792;1880216.61624371;0;0;0;0;0;0;0;383061.994388833;0;0;0;0;0;0;0;0;0;0;4953247.99084005;1044134.03455089;0;0;0
"1422_Légion d'Honneur 1";46939553.7936353;114415431.544449;24329294.2827899;6327415.4020347;4185915.31847357;4979600.57820283;0;0;288892.541875781;7858747.90359615;2928858.60211828;10717367.8355421;0;810415.618260147;0;2076270.5488794;4014019.19589569;795402.261556743;4310502.15001904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3128568.94692368;433080.089848981;0;0;0
"1423_Roser 1";53061162.534689;114828401.95525;25605883.1312899;6618881.66272849;4680457.51873022;5672323.2383649;0;0;85831.9216310774;9892512.69429392;3789547.09107256;3294815.25893898;0;348013.860276237;0;957628.376635551;4146000.88922363;0;552345.960810432;0;0;0;0;0;383061.994388833;0;0;0;0;0;0;0;0;0;0;3809817.01479142;668155.575920074;0;0;0
"1424_Chanteraines, secteur Fiancées, Prairie entrée Ponant, sortie Mariniers";39444469.2898351;107178224.008311;31280701.9109739;5795958.06410292;406239.037555596;5773275.0641433;737605.134893529;0;253846.100519717;11965886.192439;5404359.8191263;5873982.50492067;0;900926.178158957;0;1423989.83077326;6600674.89698697;796019.305203161;10908455.7966157;0;0;0;0;0;633674.035852878;0;0;0;0;0;0;0;0;0;0;2732821.99848681;360045.69003991;0;0;0
"1425_Prairie ZAC Villerenne, Mariniers";39772271.3339403;107280451.389934;31550669.3677436;5818497.28015502;568270.70522412;5877479.48631727;737605.134893529;0;109514.685462522;11403110.4500404;5226597.26398798;6660339.54410242;0;872569.223656756;0;1448647.00901449;6283640.25528391;796019.305203161;10345966.0777328;0;0;0;0;0;633674.035852878;0;0;0;0;0;0;0;0;0;0;2774007.00268518;269983.869744146;0;0;0
"1426_Chanteraines, La Garenne";42757691.6051173;105682595.850813;30464539.3906647;5652516.12477417;24831.3215780199;4862140.87453495;737605.134893529;0;270226.953763517;14355954.4760842;6105438.6632211;2879896.32716694;0;810415.618260147;0;1318622.95110162;7673020.81930515;644875.824961726;10017246.9796267;0;0;0;0;0;633674.035852878;0;0;0;0;0;0;0;0;0;0;2940459.73029829;561223.765263143;0;0;0
"1427_Lagravères, secteur 14 - SIAAP berges de Seine";30065597.4566406;123830009.804056;21943849.1569139;3601745.07840279;0;0;32428.0062111475;0;3659.85994450239;14311291.2231092;9138175.61781509;1205426.77615509;0;308106.777828269;0;3426372.68229907;8162949.30911965;402506.248193152;14955988.433005;275446.05681947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5938219.80343411;793844.019162776;0;0;0
"1428_Parc Lagravère, prairie nord coté aire de brumisation";29970478.4221935;121797389.573032;21800195.4687527;3417863.08413855;97466.5311748224;0;233043.312026381;0;0;14912764.7855;9549862.76263588;1352358.48949072;0;308106.777828269;0;3604115.43686688;6959314.45165709;56089.1809207059;16584773.2729314;275446.05681947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6627433.87371278;968310.464740141;0;0;0
"1429_Parc Lagravère, prairies Sud, le long des mares";29608750.9112237;117584138.924577;20794727.6197669;3460583.754044;933741.107569565;0;429658.475742437;0;0;16521401.0469343;9464497.69727601;1337180.76053976;0;308106.777828269;0;3613351.61008629;5984566.72773409;69299.8344875007;19539470.8328463;275446.05681947;0;0;0;0;49076.723041259;0;0;0;0;0;0;0;0;0;0;7485146.61618514;1045360.86810474;0;0;0
"143_pâture fort de petite synthe";1520774.67340743;15253484.8403172;6940609.94192587;566578.285214603;3343744.27046974;0;0;0;0;314638.117300261;1982911.46350819;109329338.103361;0;0;0;4824864.69501398;3301516.28275909;838326.181617603;1599505.27774157;0;0;635156.471817493;3249132.96117689;0;0;914396.90959149;0;1482995.69440923;0;0;0;0;0;0;8765852.01059473;597477.0693182;2221248.27375736;0;0;70969245.8962546
"1431_Cimetière municipal";10182294.7916739;85180697.7421967;32622297.204259;3781279.07319505;0;5275895.03891953;530054.597853199;12909.0762605007;91488.8420720799;3937068.52951534;7426415.75841581;3583937.99360382;2030926.36112666;45794.9142015163;0;10991780.1966005;17004751.5647642;2444148.29150519;6841007.11497291;16305959.9751155;14546016.7875438;0;539214.805162899;0;5998408.1811217;0;0;0;0;0;63920.3673643969;0;0;0;0;5610373.98199327;3322254.88183616;0;0;0
"1432_Parc Rothschild Grand pelouse Est";45467033.8448625;111707212.420445;17846370.7455059;3881404.46149409;820007.704725893;2299435.81244659;0;0;0;7683734.89621797;9263128.93689246;796033.07389537;0;0;0;251556.821032849;3843795.64493767;0;29176717.7436491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4938165.23886667;504612.845157301;0;0;0
"1433_transect Z boisée Nord";45141539.6498765;112306545.146122;17747484.3560089;3805324.89765232;1167218.95251086;2296046.28715216;0;0;0;6858534.08086202;9349594.56892672;1040562.11717619;0;0;0;612360.045114997;4265168.9669282;0;28279549.4408248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5098514.64657141;509652.92927535;0;0;0
"1434_transect pelouse Nord Ouest";44931856.012743;112043768.395781;17688120.9689614;3800490.72802954;992569.763629624;2299435.81244659;0;0;0;6922731.09289573;9734798.32157795;1140391.98269542;0;0;0;545548.482975189;4250095.89254931;0;28529996.6778907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5041031.24407595;524155.506226938;0;0;0
"1435_Zone boisée Sud Sud-Est";45179363.7137432;111254632.932351;17731387.0834974;3907847.18203027;645839.772965044;2299435.81244659;0;0;0;7579694.82167007;9968185.22293477;1051665.16693017;0;0;0;256554.246591892;3941125.72986944;0;29151990.5323297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4946709.34695981;524155.506226938;0;0;0
"1438_Eli Lotar 1";52104941.600828;116541991.427316;25398841.5973239;6434014.48575854;4680457.51873022;5372045.31154741;0;0;213887.407045885;9352824.27347252;3631326.93840365;3880905.45376863;0;390192.917345651;0;1033290.80500995;4223801.44524096;0;613735.762247625;0;0;0;0;0;383061.994388833;0;0;0;0;0;0;0;0;0;0;3685546.43400912;570255.021661529;0;0;0
"144_Transect prairie humide";267044.292518055;77322755.261962;22642828.4805853;2565335.87076261;0;109371.709267279;562839.837486316;0;0;3389872.09074868;6235711.99178648;80051400.5622937;0;289826.799380707;0;11748.6065226214;1787595.69840622;1722536.16745268;36701760.134972;321601.279002854;0;0;0;0;291782.892829871;0;0;0;0;0;2683758.03040712;0;0;0;0;786620.10521111;834890.104029966;0;0;0
"144_Transect prairie pâturée";293657.037260998;79499033.8392984;23036059.1419558;2565335.87076261;108515.080958882;2117.29452651784;562839.837486316;0;0;3717256.91736677;6052993.11948754;78444542.2906202;0;289826.799380707;0;0;1754672.26391204;1741688.6536821;35366698.7661721;321601.279002854;0;0;0;0;291782.892829871;0;0;0;0;0;2497665.87595817;0;0;0;0;904095.757695519;836486.768431114;0;0;0
"1441_Jardin du Moulin de Chitré";503887.521165999;18956549.7381859;2243819.49563946;0;0;274349.806760575;0;0;0;0;1884156.63210105;79158885.2810225;787730.917500197;0;0;17782690.237774;43064660.0123708;3462586.87580306;20996627.6369043;17719394.6568008;26506131.8744264;0;1059251.53111725;0;1061191.38062977;0;0;0;0;0;0;0;0;0;0;1699310.20178418;1208840.536169;0;0;0
"145_Parc du Rondeau";252365.276881963;91941826.8687166;13365382.7060386;1775407.38426683;85494.9226511267;2567410.18163648;0;0;379858.103020411;8318972.88083705;8045549.75668309;60057593.7695956;0;0;0;1481303.72895655;754182.028566199;1171328.30030637;32085145.6077152;0;3892371.25251135;0;0;0;1294057.90542722;0;0;0;0;0;5034433.76437466;0;0;0;0;2903851.53085611;2888028.37601716;0;0;0
"1452_FACHES_Parc des AUbépines_PDG2023-2025";1086043.05616113;73166751.3582929;28448939.8589607;2371023.7003958;0;189966.930317636;146669.266152474;0;0;1551526.80388709;3788579.69382564;100159564.34228;0;0;0;6322663.50450534;9035269.56348916;2311912.28418301;9132277.50466953;0;0;0;0;0;0;0;0;0;0;0;332701.25020305;0;0;0;0;0;357253.242495782;0;0;0
"1453_VENDEVILLE_Jardin Petit / Cabane aux ours_PDG2023-2025";6735792.67019862;70773982.916942;23926929.9016075;3107938.91327002;0;0;622260.585565053;0;0;1905801.87483408;4569690.36842159;95498866.7972319;0;0;0;6006445.77267496;8380671.01628997;1763886.14353538;14099997.1265658;0;0;0;250385.774534191;0;0;0;0;0;0;0;332701.25020305;0;0;0;0;0;609855.111782561;0;0;0
"1454_Tir à l'arc modifié";363092.938799116;13294392.456399;2870761.32111575;6378075.75826917;35425.9864839484;0;0;0;0;0;0;86845268.4794801;0;0;0;10157980.4985276;11658995.896107;380079.875891766;364883.624779496;287833.888185127;0;0;8869.30717061532;0;0;263039.851075516;0;0;0;0;5219371.32764376;0;125412.709754883;0;11489490.989123;0;1090793.77254821;0;0;87590157.7864272
"1459_Bel Air";16285792.6982462;68346244.9361377;26335050.7409162;746531.004640313;0;5475618.27153047;666894.316339392;348361.530872869;331132.482800086;2129354.07630878;8351946.97639458;4412901.5985111;3999807.9349715;0;0;11032949.3294064;8161654.3831133;873523.715627684;9065535.28496059;18360235.1712029;25313481.1325098;0;420669.714301166;0;19512030.0546913;0;0;0;0;0;649017.276232155;0;0;0;0;1779509.64166792;5734226.85395515;0;0;0
"1460_Latz 1";108742.505347192;94673524.6427468;37890705.1231038;2430363.54883261;2149848.728622;767409.536816885;0;0;286925.831632637;7424423.70163065;5575627.79949092;25673720.6578449;0;394714.625273488;0;9223227.94263723;14890467.6150201;7711038.23538845;19912294.3233706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4665702.32757642;4689850.87421839;0;0;0
"1461_PROPAGE 2023";45275262.7095741;106878041.46489;15930129.5054679;5580158.80331332;0;2299435.81244659;0;0;0;15398660.1481818;7790106.04536792;4221655.78049142;0;0;0;103997.309473702;1284473.40030854;133546.114412694;30562556.8127389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2677870.86595851;251221.418860343;0;0;0
"1462_MARBOTIN CHARTREUSE";12497326.5303841;85216220.9028693;28693048.8503232;3804106.56241193;0;4062982.85729556;308265.735976236;0;331132.482800086;3732778.85078556;6309593.3841579;3625513.29005567;2028485.62011141;9615.33891496925;0;9759006.84549638;16631887.3009083;1353646.32837326;6538832.13289468;21819891.6505403;14368655.6716368;0;682817.939750943;0;9119881.60794595;0;0;0;0;0;0;0;0;0;0;4898978.12019273;2506795.16778834;0;0;0
"1462_MARBOTIN GARENNE";12749647.48814;85301085.6994388;28365814.4415649;3777755.73913564;0;3908741.18491287;308265.735976236;0;331132.482800086;3720579.10502916;6259183.12630108;3649853.97917816;2020545.05485669;6361.80495410566;0;9665145.74018739;16549054.875526;1298374.88371215;6503152.07795895;22112574.5681856;14454432.1603255;0;682167.488595716;0;9441379.64626772;0;0;0;0;0;0;0;0;0;0;4816413.56372513;2461877.40601087;0;0;0
"1463_MAISON CARREE ENTREE EYQUEMS";3682750.58207556;88454499.130124;33306937.9218219;3937099.16283616;0;8269512.13079219;409406.461793519;328989.852651744;290500.899079787;2850608.49431065;8089410.95928145;2396330.30832286;3747430.13048752;328985.225581307;0;15593775.1478659;17567202.4326238;2848830.13451521;8104372.58332681;12962667.5594394;9495648.49532006;0;682817.939750943;0;4612147.04397536;0;0;0;0;0;352584.741451255;0;0;0;0;6782875.88324295;3333827.13534153;0;0;0
"1463_MAISON CARREE TERRASSES";3621980.23032804;88421922.8478092;33196366.1226454;3904824.91283985;0;8277121.6682697;383420.727638445;303008.069949349;290500.899079787;2731321.3937045;7909958.23171487;2449239.76811453;3966852.45910246;328985.225581307;0;15621487.2562229;17559084.5908561;2848830.13451521;8197446.65806545;13293846.0579145;9279191.51853606;0;682817.939750943;0;4734013.45962738;0;0;0;0;0;338086.81831032;0;0;0;0;6751159.33947122;3227938.90959187;0;0;0
"1464_GRIMOINE LISIERE SOUS-BOIS";1389703.94470916;49678319.124092;23198143.0905169;157141.871283228;0;6859038.40895856;666894.316339392;0;33252.890484131;600972.311126073;4929620.81564458;7069397.85083307;7563099.2022219;0;0;15269918.3058362;7578068.1506245;5918.41206807954;7908882.09488269;34635203.8252491;26998666.0423993;0;420669.714301166;0;35960836.7361129;0;0;0;0;0;1261833.77824593;0;0;0;0;0;5962265.87514612;0;0;0
"1465_CIMETIERE DU BOUSCAT BOUCLE EST";6753757.39725803;95127292.9364188;31466760.966992;3150697.85596161;0;4736032.9083596;357351.641450873;324299.422555475;0;4237169.16639117;3574679.20140227;8123577.71334148;6319368.96396981;303124.099682669;0;19562659.3863919;21988562.7916347;1545369.29893837;7693597.4782259;581024.341892678;8550158.69274118;0;0;0;953943.050634968;0;0;0;0;0;1945467.3759497;0;0;0;0;7388277.89744931;3552070.53779856;0;0;0
"1465_CIMETIERE DU BOUSCAT BOUCLE PRAIRIE";7495374.17676279;94995007.027998;31227293.7717764;3027349.5545226;0;4363947.06466793;334575.009820732;297698.533852181;0;4111560.25155628;3014154.39902536;8407754.08320649;6472223.10466595;266628.103797094;0;19808884.598938;21882457.4890331;1606362.45767481;7740239.77152942;638084.441338019;8768938.76340737;0;0;0;1152704.75313354;0;0;0;0;0;1776027.73249807;0;0;0;0;7384997.98217973;3553168.3654524;0;0;0
"1465_CIMETIERE DU BOUSCAT TRANSECT NORD";7363265.40560054;94721778.7030762;31311667.3089302;3053039.17735474;0;4597423.7760251;345395.940171326;310651.022695206;0;4162426.73225397;3202270.30547537;8311066.65824739;6322300.97279707;267118.399845827;0;19644291.4473548;21669027.026846;1558118.11022622;7780290.89625978;718219.8597452;8884032.80136739;0;0;0;1155065.22455611;0;0;0;0;0;1865695.67317666;0;0;0;0;7411065.3005195;3489869.42228197;0;0;0
"1466_ERMITAGE LISIERE SOUS-BOIS";6285193.40983845;93956334.1405547;32324611.7888516;3216342.94786416;0;5306682.74381868;358628.580363156;348361.530872869;0;4358382.32454626;4102723.61844019;7776198.06192118;6013270.63613782;303882.670530688;0;19320876.0404401;21705732.2426347;1683472.77447706;7862604.23761383;759942.964675506;8616782.05048268;0;0;0;980454.984260461;0;0;0;0;0;2019132.05432923;0;0;0;0;7428999.34679336;3603635.15902756;0;0;0
"1466_ERMITAGE ROSERAIE";6630114.70287657;93358663.1886928;32241107.2790434;3172737.86260055;0;5398588.82644941;358628.580363156;348361.530872869;0;4308979.04423973;4007801.87598651;7884588.19657283;5885758.52750845;294048.491042253;0;19277371.1380454;21356845.990812;1726435.22858621;8000733.41246854;975639.005295053;8904401.90545717;0;0;0;1135605.69643161;0;0;0;0;0;2019132.05432923;0;0;0;0;7481146.9260217;3561763.89032991;0;0;0
"1467_CHENERAIE LISIERE SOUS-BOIS EST";7982324.87279695;87863958.8223413;35285744.5776345;3075215.16724326;0;6890169.1715032;626081.415130528;348361.530872869;0;4171859.29839487;4924900.91770722;7090160.09003857;4070372.85891673;92118.8799183247;0;17396062.1281097;17842790.6429053;1625244.64256409;9076592.9157264;2464416.47861113;10862888.5215204;0;0;0;3011151.30438603;0;0;0;0;0;2019132.05432923;0;0;0;0;8119255.63153601;3500952.80294787;0;0;0
"1467_CHENERAIE LISIERE SOUS-BOIS OUEST";8341339.35983506;87075782.3966599;35307652.3786007;2992010.99509451;0;7090380.26748042;663818.319105692;348361.530872869;0;4134710.89892226;4961009.04833863;7031747.02275348;4026645.42732062;63033.5029297776;0;16886484.8936336;17232025.3831337;1629196.29933059;9275463.71833865;2716921.34820681;11548390.5303508;0;0;0;3192121.62111598;0;0;0;0;0;2019132.05432923;0;0;0;0;8162980.19423184;3500952.80294787;0;0;0
"1468_BDBo LISIERE SOUS-BOIS";11150742.096792;83688384.8826119;34751766.4561025;2108234.12286898;0;7450428.77887799;640293.362881045;348361.530872869;0;3115813.57033069;4233499.98840855;7739949.95889989;4448289.95958328;0;0;14878581.341424;14095474.5191739;1585080.27139783;9436841.01234896;4492506.37855853;16233216.67964;0;0;0;3737003.07860011;0;0;0;0;0;2019132.05432923;0;0;0;0;8773040.72890567;3247999.44317635;0;0;0
"1468_BDBo PRAIRIE";10850605.3730947;84170695.9234862;35308282.9784485;2239788.18770306;0;7575530.980895;665617.37742711;348361.530872869;0;3264992.88522918;4709444.85593185;7383709.41159939;4145773.14284589;0;0;14247054.450375;14399286.2621177;1662346.08004271;9306696.3728137;4518228.91872839;15788205.8319784;0;0;0;3803150.74595834;0;0;0;0;0;2019132.05432923;0;0;0;0;8610122.7495031;3433680.02800733;0;0;0
"1469_MAJOLAN LISIERE SOUS-BOIS OUEST";14064204.0135379;58429062.9557534;29135375.7775637;673154.263594875;0;6841391.5841672;308613.198201154;0;0;1253160.20825565;6126727.40452726;11270365.3840819;5881588.87748957;0;0;17188301.0432098;8315494.0590349;581895.70723715;9636650.17975779;9167025.03662935;24350368.4949631;0;292055.573376186;0;22117334.8792581;0;0;0;0;0;1844576.2248792;0;0;0;0;7783268.29068427;3055228.40782492;0;0;0
"1469_MAJOLAN LISIERE SOUS-BOIS SUD";14606596.742546;60701803.7732355;28800230.6167987;797350.47613897;0;6497012.36911353;308265.735976236;0;0;1234482.0309166;6116284.08490433;11800766.0227439;6039812.93670069;0;0;17587118.7774976;8516090.97678004;581895.70723715;9368509.73273771;8730975.04640747;23701659.8812812;0;14439.2519477842;0;20756820.0545028;0;0;0;0;0;1646831.746523;0;0;0;0;8121999.00992815;2469788.78424844;0;0;0
"1469_MAJOLAN PRAIRIE CENTRE";14190369.2349759;60002860.9496843;28817700.5296012;730444.182112764;0;6302823.56701088;308265.735976236;0;0;1183164.73795857;6126727.40452726;11958988.3122258;6084697.3723223;0;0;17883917.2428366;8410081.45435241;581895.70723715;9311779.74394339;8765838.88769293;23946468.9296976;0;79377.7791313357;0;21593397.42153;0;0;0;0;0;1642184.48320399;0;0;0;0;8092369.06983881;2408947.05793244;0;0;0
"1469_MAJOLAN PRAIRIE OUEST";13639156.3962178;58194395.118416;29116517.7231342;641851.802721511;0;6509996.1939816;308265.735976236;0;0;1183165.48102997;6126727.40452726;11562397.8037521;6047957.05039394;0;0;17656950.5686118;8237216.432567;581895.70723715;9449257.56239176;9156797.11346159;24480624.7042895;0;289045.979096729;0;22539919.0261953;0;0;0;0;0;1777188.54297613;0;0;0;0;7841085.59696497;2817396.00017272;0;0;0
"147_Prairie Bois de l'Epine";252579.407128667;96483850.1537337;15748683.4712035;1972872.43134096;55199.8639404522;5351988.78375408;463143.0124521;0;379858.103020411;8823556.86044214;5880139.90254203;53596595.549301;0;0;0;1832211.27917197;1304391.17472214;934876.68673715;29563159.4064136;0;4105490.52226841;0;0;0;1769777.30295902;0;0;0;0;0;5539383.9766462;0;0;0;0;2425259.89706742;1941477.04379706;0;0;0
"1478_CIMETIERE TM 1";6423073.15543659;51344203.1872883;25499007.2047538;598885.370265972;0;7017365.45491732;666894.316339392;0;0;660486.491092675;6633517.02817266;9658167.45560862;7911354.52759308;0;0;17331327.009548;7216729.93845514;0;8695109.39976158;21589208.6947791;26667957.0312614;0;420669.714301166;0;31833373.7626335;0;0;0;0;0;1502748.96442029;0;0;0;0;697683.3723461;5713301.15286293;0;0;0
"1479_PRESBYTERE PRAIRIE";9199248.45159428;53083079.464575;26168746.7310907;598885.370265972;0;7460358.32246902;666894.316339392;0;0;1516039.13739092;6924402.36162155;8725824.37750027;5401082.71749309;0;0;15669511.6904534;7934899.25616124;0;8643316.5810252;17623573.6092904;27898319.4873403;0;420669.714301166;0;30988371.492963;0;0;0;0;0;1828592.59251268;0;0;0;0;1868162.76084956;5653243.07356718;0;0;0
"148_Orme Pomponne";252579.407128667;96336463.9947394;18578049.1060753;1928457.36131959;124150.112079925;11163714.6125742;1109639.08432504;0;379858.103020411;8709275.57799048;5490608.50241298;46868852.215805;0;0;0;2387079.20074364;1683461.16934955;745204.957946084;27159699.2011802;0;4103247.10930517;0;0;0;1987211.38523926;0;0;0;0;0;5509530.41792045;0;0;0;0;2460587.02198214;1340836.04113718;0;0;0
"1480_LUDO MEDIATHEQUE TM LISIERE SOUS BOIS";3767687.67424167;49864318.630903;25047080.5351173;445942.463351244;0;6472648.49367379;666894.316339392;0;0;600972.311126073;6302701.17424076;9773699.79036237;8792162.25751142;0;0;17628762.6931711;7090810.54361301;5918.41206807954;8717949.16703122;26801477.1433613;26643128.6112966;0;420669.714301166;0;31949651.9459377;0;0;0;0;0;1353204.24172209;0;0;0;0;0;5898676.63870943;0;0;0
"1481_chemin du rucher";470932.577437418;93764606.3659958;19910683.6299171;1634634.82169666;4680457.51873022;0;1017316.1202709;1342978.36988238;890481.204440267;7281832.92207344;3418614.94389698;58366891.906648;0;1867828.76337744;0;1849120.15090278;6638752.29475306;1109871.39180522;30617912.7438649;0;0;0;0;0;250612.041464045;0;0;0;0;0;0;0;0;0;0;3081735.33155162;141225.151359333;0;0;0
"1482_Espace Marcaissonne";4344971.58823997;76950884.9744477;20082090.2178148;1212173.22490548;0;0;0;0;0;976651.251427958;4443430.56489444;84602819.9372075;221687.603165003;0;0;1443651.92757927;21533455.9693979;6611784.8609016;11564737.1790882;0;0;90931.5273320854;335615.547641534;0;733786.411998253;0;0;0;0;0;0;0;0;0;0;3242262.97467652;0;0;0;0
"1483_Stains - Parc Casanova";17374471.4658889;96239602.5673625;38973473.7722787;6937932.94893549;4602829.88516842;1089043.42252955;279710.985377374;1954739.47180087;1008258.10298139;7002589.64332846;3504317.12342691;40052510.4777982;0;1319499.50856461;0;1687645.00101984;2800287.50141218;1165002.60814993;10159649.9430765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1839898.27364964;433080.089848981;0;0;0
"1484_Grand Parc des Docks - Noue sauvage";51763021.7675518;106579577.290577;30151401.6526229;6570027.72606816;1036216.39819823;4443353.74125717;601717.840220427;0;0;16883750.1554377;6603733.89232241;542667.481257518;0;308106.777828269;0;639348.060317792;4836926.25386966;0;1346681.19559538;0;0;0;0;0;633674.035852878;0;0;0;0;0;0;0;0;0;0;4375287.07202284;1044134.03455089;0;0;0
"1484_Grand Parc des Docks - Prairie fleurie";52028645.0573356;106710787.451639;30001104.8943311;6706535.04861742;1334578.48848128;4520590.58777299;394705.026758804;0;0;16652129.6825919;6558218.14223283;540266.763187802;0;308106.777828269;0;655098.95745564;4638535.41116864;0;1112982.39132094;0;0;0;0;0;633674.035852878;0;0;0;0;0;0;0;0;0;0;4479085.07643054;1044134.03455089;0;0;0
"1484_Grand Parc des Docks - Terrasse château";52044055.9925428;106940678.131747;29629768.2917943;6802281.53458459;1617338.57928978;4832345.61169122;240577.766813827;0;0;16375144.1712709;6260126.02902111;745456.109553667;0;308106.777828269;0;703020.88130927;4602036.24479976;0;1261909.33396361;0;0;0;0;0;633674.035852878;0;0;0;0;0;0;0;0;0;0;4455533.25933587;1044134.03455089;0;0;0
"1491_23_TRANSECT_PROPAGE_BEAUMONTS";38086656.9409684;133841099.333548;38987980.2240166;7170909.77378103;0;816868.126156655;0;0;0;11581488.6100755;2427783.43291056;366298.236674498;0;0;0;451888.12383784;636155.346847709;0;1306048.78391176;0;0;0;0;0;576.686555775783;0;0;0;0;0;0;0;0;0;0;2178745.21141256;579568.690595302;0;0;0
"1492_23_TRANSECT_PROPAGE_GUILLAUMES";38030571.3617155;116025434.257879;34760282.3694253;7102744.58402578;0;5659814.53817442;0;0;506741.812536826;19681903.5581123;7990196.10849244;1760035.40230591;0;0;0;393606.670838641;964355.806055065;0;2498337.19773124;0;0;0;0;0;1026625.48693814;0;0;0;0;0;0;0;0;0;0;1579535.64838902;250290.015388112;0;0;0
"1493_23_TRANSECT_PROPAGE_EE_BONDY";19440001.0239785;105094814.243479;38623861.1687284;4604435.63552662;0;9472951.67374872;0;605760.197759911;1250628.26200459;19786768.326431;6402652.8452917;22622197.6189017;0;0;0;2302017.36669473;2617819.38933873;494731.401239742;3492860.90228308;0;0;0;0;0;1467884.50568451;0;0;0;0;0;0;0;0;0;0;0;250290.015388112;0;0;0
"1494_lisière boisement levée Napoleon";2068066.97350579;37729496.2897906;13933782.651238;676399.468916441;0;0;0;0;0;927668.958324421;2415820.67767702;62620109.2345264;16211253.5946031;2335739.69250667;0;31791409.6693947;33060280.8602022;13702664.2743087;11745411.4832776;753966.388973116;320376.361845129;0;0;0;241552.694679274;677611.69994555;0;0;0;0;0;0;0;0;0;5738076.92260494;1326640.0727914;0;0;0
"1495_prairie centre de tri";459218.654985227;38840581.9483217;10039743.7918616;741124.905147353;0;0;0;0;0;2312266.63171547;3999011.64013974;51108096.2451921;9677075.48466513;4192632.38086921;0;44096575.8940527;37372941.5372426;15238767.8220553;9250658.71616814;0;317648.687313224;0;0;0;595567.651344616;459468.755304751;0;0;0;0;0;0;0;0;0;7981875.31104557;1524475.43141019;0;0;0
"1496_lisière bois Delibes";1924090.35134048;38840780.7380328;11841956.3093624;932381.747153587;0;0;1090851.9368265;0;0;2477379.72128747;1590327.2946959;45637365.1243156;0;531360.886100147;0;63144586.2084261;34345319.9204527;8326744.73605383;13058899.3076886;4993742.32331906;7193495.35707965;0;0;0;670422.312058825;0;0;0;0;0;0;0;0;0;0;1530443.20354956;252905.085594346;0;0;0
"1497_Friche moulin de la pierre";2068066.97350579;39367156.8233837;19343647.0558221;715661.331977205;0;0;257629.458619863;0;0;2564765.65015541;3006209.00587098;39951179.3022648;0;4687972.96053425;0;52444091.0706397;46832677.1193968;8982136.94107429;10456194.0993569;886052.9960605;2957976.80614687;0;0;0;429220.073946369;0;0;0;0;0;269020.696465841;0;0;0;0;1749351.70521214;1365897.45188215;0;0;0
"1498_grande allée";1884175.11231703;39253124.1909031;9305773.25508736;800187.971112541;0;0;0;0;0;2084203.30181028;4251437.34774805;53718727.3195809;6367424.39785661;3302225.41777901;0;41136304.746601;38381613.0026758;12400196.3026459;10654337.3116707;974200.597969869;875180.262623331;0;0;0;1068458.69345101;1521433.91436079;0;0;0;0;0;0;0;0;0;8891019.82115113;1522112.36067888;0;0;0
"1499_lisière bois prairie locaux services";2027031.05400708;38861675.0768102;9390976.80657175;800187.971112541;0;0;0;0;0;2071273.10945777;4251437.34774805;54783042.4665546;6642835.88597051;3183587.72877129;0;40534441.4275115;37698363.9775544;12377072.3834026;10202191.2122195;1148018.85668907;1490780.29158743;0;0;0;1068458.69345101;1521433.91436079;0;0;0;0;0;0;0;0;0;8849438.80576925;1489999.49389128;0;0;0
"15_Segrais1";252507.666348097;85742631.3705901;17419535.8666021;2785008.69067869;0;0;403232.815190071;0;0;6692395.77549901;6192202.59035841;37705417.2893405;0;264043.444211932;0;2634993.63259236;4032919.25322808;2246582.79875308;69345702.9507554;0;0;0;275995.503973737;0;1615657.27339824;0;0;0;0;0;0;0;0;0;0;0;830959.983545619;0;0;0
"15_Segrais3";252507.666348097;80582100.0384018;17504125.9485574;3079092.3573553;0;0;387863.021848734;0;0;6598570.40970552;6509678.284584;39871585.8795624;0;264043.444211932;0;2734915.31522474;3971873.30760361;1874288.38819041;71965464.3714358;0;0;0;277898.140581082;0;1285619.60794564;0;0;0;0;0;0;0;0;0;0;0;1394452.77603146;0;0;0
