id_transect,axe1_1000,axe2_1000,axe3_1000,axe4_1000,axe1_5000,axe2_5000,axe3_5000,axe1_10000,axe2_10000,axe3_10000
1161_Transect 2021,-0.7914257194888465,2.3898313396163906,0.20539329633462083,-1.4062566118648967,-1.1192181703853068,0.16204940473907964,1.5396197420389406,1.1881154191151615,-1.2309612170569617,2.309886745079806
1165_Transect 2021,-1.101385356748226,-0.1398390338848637,0.054011378426124565,1.2349834565974462,-0.26048365400212614,-0.23879260358258797,0.49599668944235314,1.059398105485927,-1.057773809789171,1.8591004498131656
1167_Transect 2021,-1.0041104724489733,0.1956493336812131,0.06864737383306427,1.1263159034832626,-0.1845048892890888,-0.25949977502935456,0.45557889244502586,1.040765446393336,-1.03309082985728,1.8033357964688397
116_PP1,1.344428634545218,1.1552080368547606,1.0591094388587379,-0.35230366747577396,1.0821948093202478,-0.7074710136910191,0.17294608274877632,0.7490095378152934,-0.04048924209717214,-0.6908167400058994
1170_Transect 2021,-1.3523079265410018,-0.8780556095071792,-0.048064127325828,0.3582478527648973,-0.7362791798191267,-0.19799254243830625,1.5097227980741394,1.1375831595817623,-1.4731093585086221,2.8465705772170025
1173_Transect 2021,-0.9683037299691236,-0.5406258567041904,0.08572275689060377,1.0224537605341857,-0.3120813673312367,-0.2476055836418806,0.39477531524656767,1.0934420196947947,-1.1994166120140686,2.0659428875546992
117_GP1,0.8914292146259243,1.0663883227510107,0.9899366051674805,-0.07881198582877834,1.1194164152019914,-0.718782184407197,0.16451797364370013,0.5551613117433247,-0.0750877689154123,-0.626687615347542
1184_Grève parc Billancourt Est,-0.9377011923850852,1.114078978664864,0.132672280328019,0.028861923050465917,-1.0098456315726896,0.41771639133442834,-0.8573659710129748,-1.9896599761049016,0.5497136718920232,-0.15941882216877534
1186_gs vernes,-0.5088779854509955,-0.99738400418411155,-0.40766976682765205,0.6632900643638586,-1.8540868804109782,0.21253486352851317,-0.1044350615047935,-2.493239176233938,0.13822645729334984,0.1186849455215838
1188_vilmorin,-1.2905957220961664,-0.7234877926720129,-0.053900246305278635,0.23823628856460818,-1.87131753208215,0.17098868132965245,-0.08911161453754166,-2.64696515656115,0.10702891640578853,0.18804478019558044
118_PA,0.5977754607623221,1.281752799504866,0.717444326376673,0.26081521432764126,1.0594182363222462,-0.7532772979093794,0.17346486641730247,0.3555739295364269,-0.08487462203752544,-0.5593530492874768
1195_gs Makarenko,-0.8817740128425312,-0.324466880783671,-0.17092144079598945,-0.012104754625977694,-1.8140519682947722,0.21940527893978795,-0.10296836151119595,-2.4627518879325287,0.15567042453449784,0.09325125990905284
1196_ilot curie,-0.9967052645617828,-0.051475834671112025,-0.08972855067560731,-0.2774376258280465,-1.802503705497357,0.21749621547354495,-0.10662281030413522,-2.436065016920225,0.1622384046468748,0.0851040777737762
1197_rue neuve,-1.3044676587019268,-0.5426723456822707,-0.025559965796519583,0.07733147917982947,-1.8120527035242175,0.16997459824251365,-0.11798413186526199,-2.66076747487159,0.13068459061169568,0.1644834199492842
11_Soubriarde,-0.5021294540550575,0.023545436934866697,0.43429634223958247,-0.8755917852284321,0.3129827107780112,0.382467246690595,-1.1131808860047034,-0.08700496048413207,0.9996027850429833,-0.6772122347950532
1203_vanne des eaux,-1.4103464139434283,-1.284933292507688,-0.07536555255643951,0.6990478136743029,-1.1962868545117533,0.053099505141329446,-0.33283715008851766,-1.2158012970674328,0.45638430638695676,-0.1528965787884079
1208_227,-0.8503371897955803,2.641000441779529,0.18806395165365938,-2.5893066945190784,-2.41144633429095,0.16559772367541917,0.40196307057606506,-2.7952068906871226,0.03518885645947171,0.25339118921275816
1217_Talus Française et Rocaille,-1.1648101523587466,0.4363938763669033,0.040135215762650236,-0.7427324961689012,-2.2087841359998412,0.16214252174741084,0.2594617915372035,-2.680752148487228,0.1590710181306614,0.15197992885303305
1229_Lemaître,-1.2999110952696749,-0.5107286466863841,-0.023416548877474026,0.050575498638408684,-1.346755462599813,0.15746785109544328,-0.41499748691798377,-1.6637681909683657,-0.13798388439800896,0.07544755017136837
1237_Transect 1,1.8512095732643328,-0.5856407437176775,-1.3670497180276453,0.4407878910938717,3.651074902724652,4.250578523544975,0.11329583101394175,2.9893379966641604,5.790950619436651,3.126416242246419
1237_Transect 3,1.7495610417602043,-0.6422532445843786,-1.173196421408814,0.3851519810725028,3.6895419725213663,4.313400833027001,0.05598419618267118,3.0017439078221986,5.867842442754673,3.2624038987887256
1252_Castel 2,0.20755104157585774,-0.60235479428285,0.5952154868813605,-0.6414962305797763,-0.6130207340571264,-0.11449590102092108,0.5336826650227043,-0.23741526284183528,-0.07025767762155266,-0.36633594502022576
128_Citadelle 1 Lille,-1.2166623651358597,0.0728849508686297,0.015743826987123247,-0.4382581227246426,-1.3156657648034356,0.022901504974603564,-0.13785230325470843,0.16714212717685475,-1.1046148338294295,0.17215631301208512
1291_Transect prairie du Vivier,0.7773557459237701,-0.7422066177251739,-0.7746012599029395,0.5388869988859458,2.4850066635136754,-1.2776765863213289,0.11951514137211232,0.983647155256967,-1.3259709084657105,0.07486416083741755
1298_Prairie en pente,-1.4103464139434283,-1.284933292507688,-0.07536555255643951,0.6990478136743029,-0.8001105096717859,0.4913049037998681,-1.4008692036636088,-1.7017822342684723,0.27788869931789456,-0.11961821542110691
12_Madeleine1,-0.759957936119408,0.4056714145605141,0.2773309112139864,-0.988468753916565,0.2960299755986933,0.37913855080814923,-1.1125477860991968,-0.12972689048127853,1.0003497195230768,-0.6722005842797973
1308_Ferme de Paris - transect,-1.4102272204674393,-1.2840976889709732,-0.07530948369733714,0.6983479137669202,-1.883534296434263,0.202880131037917,-0.31272337415018486,-2.7161423676086076,0.10458283859236617,0.1486512184430788
130_Plaine Duparchy,-1.4103464139434283,-1.284933292507688,-0.07536555255643951,0.6990478136743029,-1.1084244560971699,0.10598671007899957,-0.44434358664929613,-1.14735371999337,0.3995867896349519,-0.13290594920623278
1318_Terre Saint Roch,0.3952604112420495,0.10930654889521059,-0.7242775934762911,-0.19175828474432036,0.366331080336504,-0.6506600068505307,2.601393395652224,1.7966955831202236,-1.9600718567662248,2.4015113501213503
1319_chemin vert,0.3620105228761218,0.1520576546000185,-0.7010720865509524,-0.23169351601066207,0.3720238876319343,-0.6156757242346881,2.3729419002558134,1.825474828107432,-1.9739108042259053,2.3580205588076066
1327_Prairie de Chateaubriand,-1.3719592822350932,-1.2873877283043453,-0.05288268980234734,0.6754069569945989,-0.688599025033923,0.5170184267228097,-1.4718167382574676,-1.5719680862781775,0.24533723720842024,-0.14188516251555472
1334_Prairie,1.5493530380400748,-0.1383259599102047,-0.9793336265771748,0.762652759705244,2.8443222494948603,-0.9407015366924393,0.3540348771152255,2.030159763737956,-0.28391298887369026,-0.10765079855994264
133_Parc du vent dune Dunkerque,0.1277541045016266,3.4840933007684023,2.3806023812860886,4.790362631933574,0.6914318956730274,-0.018721689390205524,4.748420019757017,1.2252589370789306,-1.5150308483489907,2.5600455958458372
1347_maka nouveau site,-0.7484381292773623,-0.5456476599461898,-0.2531385191810052,0.21245723512036702,-1.8279127465442222,0.2211118237230794,-0.09873337262903817,-2.4664559026217967,0.15129006851177787,0.0970683082950593
1348_T1,0.37263723931128906,-1.0982455781294431,0.6938931128170165,-0.3771988771159132,-0.9440483582447216,0.2797299981489117,-0.7859064794888263,-1.1875475171830683,0.05636463548096149,-0.10449341764949953
1348_T2,1.8748770625726539,-1.2872743318976865,1.6032595387389805,-0.9465726963365809,-0.8360690504996103,0.11912981573695067,-0.6690141174736188,-0.9976907895446563,-0.0051776592946505655,-0.10197849329098345
1348_T3,1.668768592094776,-1.166986467769098,1.208775101905917,-0.639427717250403,-0.758002154624107,0.10333871557646061,-0.6751748687412477,-0.9816492224893231,0.013008424205187415,-0.10806796822743334
1348_T4,1.81646413474721,-1.1010786250870899,1.2216603861878763,-0.6652727632948863,-0.6451660441958961,0.06324719165251652,-0.6719738886364722,-0.9807335064587311,0.02061146973795445,-0.10970944407820148
1348_T5,1.5708114292713105,-0.2891537096618866,0.5759601898899626,-0.9869589250095386,-0.03468509935655022,0.03885215086909397,-0.7159892644471922,-0.9532009623814,-0.03303372105356817,-0.07805399089713137
1348_T6,1.3465450807914818,-0.12585619534873718,-0.002025535044726001,-0.6944669696292626,0.06941594552840832,0.08129076305203256,-0.757629682954066,-0.9458191187923042,-0.04391264477694844,-0.06958641934067984
1348_T7,1.4203121069234064,0.01279963121578829,-0.04720323952388044,-0.8137615812518479,0.1939510107721131,0.08185312327637542,-0.7798914576064726,-0.9085736031791354,-0.078273428482451,-0.05740625860352852
1348_T8,1.6435236894334235,0.11415393588409475,0.08375481194022528,-1.0543348413588478,0.32375579433825896,0.05110248740494028,-0.7793784698556377,-0.8575145110164453,-0.11682199130453906,-0.046793515104857804
134_Parc du vent prairie Dunkerque,0.09626223620118536,3.3016565875529156,2.3399460041922873,4.67268185106943,0.6911022258619409,-0.020954779378065575,4.713987930392694,1.225667774391873,-1.5178816316956334,2.5529140201919
1351_2 - prairie Nord,-0.48458427915384117,1.3789207148782059,-0.04207404359444218,-0.3597040910356255,0.5498417866540725,0.25607433749459124,-0.8454695841964333,1.0337027211100065,1.7329863947740602,-1.2728282508675517
1351_3 - Prairie piste cyclable,-0.27294663480724085,1.9863360506009116,-0.04648824557101712,-0.713945549356483,0.567824317511311,0.25183933021416377,-0.8902397246602999,1.034848304527442,1.7183996867229812,-1.2758869585878858
