id_transect,transect_coordonnees,annee,id_transect_annee,geometry,longueur_transect,longueur
336_6,"{""type"": ""LineString"", ""coordinates"": [[2.4077975749969482, 48.94916818901204], [2.4074971675872803, 48.94861155738581], [2.407625913619995, 48.94817470289972]]}",2014,336_6_2014,,,115.14493479490439
336_6,"{""type"": ""LineString"", ""coordinates"": [[2.4077975749969482, 48.94916818901204], [2.4074971675872803, 48.94861155738581], [2.407625913619995, 48.94817470289972]]}",2013,336_6_2013,,,115.14493479490439
336_6,"{""type"": ""LineString"", ""coordinates"": [[2.4077975749969482, 48.94916818901204], [2.4074971675872803, 48.94861155738581], [2.407625913619995, 48.94817470289972]]}",2012,336_6_2012,,,115.14493479490439
336_6,"{""type"": ""LineString"", ""coordinates"": [[2.4077975749969482, 48.94916818901204], [2.4074971675872803, 48.94861155738581], [2.407625913619995, 48.94817470289972]]}",2011,336_6_2011,,,115.14493479490439
336_1,"{""type"": ""LineString"", ""coordinates"": [[2.4033665657043457, 48.95908082860089], [2.4053943157196045, 48.95852430756681]]}",2014,336_1_2014,,,160.46053511542223
336_1,"{""type"": ""LineString"", ""coordinates"": [[2.4033665657043457, 48.95908082860089], [2.4053943157196045, 48.95852430756681]]}",2013,336_1_2013,,,160.46053511542223
336_1,"{""type"": ""LineString"", ""coordinates"": [[2.4033665657043457, 48.95908082860089], [2.4053943157196045, 48.95852430756681]]}",2012,336_1_2012,,,160.46053511542223
336_1,"{""type"": ""LineString"", ""coordinates"": [[2.4033665657043457, 48.95908082860089], [2.4053943157196045, 48.95852430756681]]}",2011,336_1_2011,,,160.46053511542223
583_pf5,"{""type"": ""LineString"", ""coordinates"": [[1.9344037771224976, 47.85201790244138], [1.9347363710403442, 47.852147494382486], [1.9351118803024292, 47.85210429710477], [1.9353264570236206, 47.85193870720687], [1.9353693723678589, 47.851693921171844], [1.9353371858596802, 47.85155712847253]]}",2011,583_pf5_2011,,,124.3319318241448
207_t3,"{""type"": ""LineString"", ""coordinates"": [[2.4543929100016086, 48.85881405227483], [2.4543929100016086, 48.85881405227483], [2.45460212230427, 48.85863405558685], [2.4548006057759655, 48.85853876295711], [2.4549239873859796, 48.85846817570657], [2.4550473690049768, 48.858387000250715], [2.4551010131867583, 48.858288177774824], [2.4551171064332085, 48.85817523756434], [2.4549025297150635, 48.858108179189905], [2.4546933174124015, 48.858079944061124], [2.4545967578887873, 48.857942297572826], [2.4545645713779214, 48.85782582717352], [2.4546396732306195, 48.85775170950398], [2.4547898769360166, 48.85764935635303], [2.4548810720441474, 48.857529355836895], [2.4550688266758924, 48.85739876671236], [2.4551331996886416, 48.857314060077755], [2.4551707506149905, 48.85723288274436], [2.4552726745630715, 48.85715170528523], [2.455412149428518, 48.8571022928523], [2.455530166623049, 48.857052880370595], [2.455664277073012, 48.85700346784011], [2.455798387522976, 48.85695405526084], [2.455862760544708, 48.85687287734364], [2.4560022354101543, 48.85677758136701], [2.4561738967864675, 48.856699932651665], [2.456340193747297, 48.856622283821785], [2.4564903974526935, 48.85653051686809], [2.4566030502317404, 48.856466985800694], [2.456576228145341, 48.856403454652664]]}",2017,207_t3_2017,,,380.0580018060264
207_t3,"{""type"": ""LineString"", ""coordinates"": [[2.4543929100016086, 48.85881405227483], [2.4543929100016086, 48.85881405227483], [2.45460212230427, 48.85863405558685], [2.4548006057759655, 48.85853876295711], [2.4549239873859796, 48.85846817570657], [2.4550473690049768, 48.858387000250715], [2.4551010131867583, 48.858288177774824], [2.4551171064332085, 48.85817523756434], [2.4549025297150635, 48.858108179189905], [2.4546933174124015, 48.858079944061124], [2.4545967578887873, 48.857942297572826], [2.4545645713779214, 48.85782582717352], [2.4546396732306195, 48.85775170950398], [2.4547898769360166, 48.85764935635303], [2.4548810720441474, 48.857529355836895], [2.4550688266758924, 48.85739876671236], [2.4551331996886416, 48.857314060077755], [2.4551707506149905, 48.85723288274436], [2.4552726745630715, 48.85715170528523], [2.455412149428518, 48.8571022928523], [2.455530166623049, 48.857052880370595], [2.455664277073012, 48.85700346784011], [2.455798387522976, 48.85695405526084], [2.455862760544708, 48.85687287734364], [2.4560022354101543, 48.85677758136701], [2.4561738967864675, 48.856699932651665], [2.456340193747297, 48.856622283821785], [2.4564903974526935, 48.85653051686809], [2.4566030502317404, 48.856466985800694], [2.456576228145341, 48.856403454652664]]}",2016,207_t3_2016,,,380.0580018060264
207_t3,"{""type"": ""LineString"", ""coordinates"": [[2.4543929100016086, 48.85881405227483], [2.4543929100016086, 48.85881405227483], [2.45460212230427, 48.85863405558685], [2.4548006057759655, 48.85853876295711], [2.4549239873859796, 48.85846817570657], [2.4550473690049768, 48.858387000250715], [2.4551010131867583, 48.858288177774824], [2.4551171064332085, 48.85817523756434], [2.4549025297150635, 48.858108179189905], [2.4546933174124015, 48.858079944061124], [2.4545967578887873, 48.857942297572826], [2.4545645713779214, 48.85782582717352], [2.4546396732306195, 48.85775170950398], [2.4547898769360166, 48.85764935635303], [2.4548810720441474, 48.857529355836895], [2.4550688266758924, 48.85739876671236], [2.4551331996886416, 48.857314060077755], [2.4551707506149905, 48.85723288274436], [2.4552726745630715, 48.85715170528523], [2.455412149428518, 48.8571022928523], [2.455530166623049, 48.857052880370595], [2.455664277073012, 48.85700346784011], [2.455798387522976, 48.85695405526084], [2.455862760544708, 48.85687287734364], [2.4560022354101543, 48.85677758136701], [2.4561738967864675, 48.856699932651665], [2.456340193747297, 48.856622283821785], [2.4564903974526935, 48.85653051686809], [2.4566030502317404, 48.856466985800694], [2.456576228145341, 48.856403454652664]]}",2015,207_t3_2015,,,380.0580018060264
207_t3,"{""type"": ""LineString"", ""coordinates"": [[2.4543929100016086, 48.85881405227483], [2.4543929100016086, 48.85881405227483], [2.45460212230427, 48.85863405558685], [2.4548006057759655, 48.85853876295711], [2.4549239873859796, 48.85846817570657], [2.4550473690049768, 48.858387000250715], [2.4551010131867583, 48.858288177774824], [2.4551171064332085, 48.85817523756434], [2.4549025297150635, 48.858108179189905], [2.4546933174124015, 48.858079944061124], [2.4545967578887873, 48.857942297572826], [2.4545645713779214, 48.85782582717352], [2.4546396732306195, 48.85775170950398], [2.4547898769360166, 48.85764935635303], [2.4548810720441474, 48.857529355836895], [2.4550688266758924, 48.85739876671236], [2.4551331996886416, 48.857314060077755], [2.4551707506149905, 48.85723288274436], [2.4552726745630715, 48.85715170528523], [2.455412149428518, 48.8571022928523], [2.455530166623049, 48.857052880370595], [2.455664277073012, 48.85700346784011], [2.455798387522976, 48.85695405526084], [2.455862760544708, 48.85687287734364], [2.4560022354101543, 48.85677758136701], [2.4561738967864675, 48.856699932651665], [2.456340193747297, 48.856622283821785], [2.4564903974526935, 48.85653051686809], [2.4566030502317404, 48.856466985800694], [2.456576228145341, 48.856403454652664]]}",2014,207_t3_2014,,,380.0580018060264
207_t3,"{""type"": ""LineString"", ""coordinates"": [[2.4543929100016086, 48.85881405227483], [2.4543929100016086, 48.85881405227483], [2.45460212230427, 48.85863405558685], [2.4548006057759655, 48.85853876295711], [2.4549239873859796, 48.85846817570657], [2.4550473690049768, 48.858387000250715], [2.4551010131867583, 48.858288177774824], [2.4551171064332085, 48.85817523756434], [2.4549025297150635, 48.858108179189905], [2.4546933174124015, 48.858079944061124], [2.4545967578887873, 48.857942297572826], [2.4545645713779214, 48.85782582717352], [2.4546396732306195, 48.85775170950398], [2.4547898769360166, 48.85764935635303], [2.4548810720441474, 48.857529355836895], [2.4550688266758924, 48.85739876671236], [2.4551331996886416, 48.857314060077755], [2.4551707506149905, 48.85723288274436], [2.4552726745630715, 48.85715170528523], [2.455412149428518, 48.8571022928523], [2.455530166623049, 48.857052880370595], [2.455664277073012, 48.85700346784011], [2.455798387522976, 48.85695405526084], [2.455862760544708, 48.85687287734364], [2.4560022354101543, 48.85677758136701], [2.4561738967864675, 48.856699932651665], [2.456340193747297, 48.856622283821785], [2.4564903974526935, 48.85653051686809], [2.4566030502317404, 48.856466985800694], [2.456576228145341, 48.856403454652664]]}",2013,207_t3_2013,,,380.0580018060264
207_t3,"{""type"": ""LineString"", ""coordinates"": [[2.4543929100016086, 48.85881405227483], [2.4543929100016086, 48.85881405227483], [2.45460212230427, 48.85863405558685], [2.4548006057759655, 48.85853876295711], [2.4549239873859796, 48.85846817570657], [2.4550473690049768, 48.858387000250715], [2.4551010131867583, 48.858288177774824], [2.4551171064332085, 48.85817523756434], [2.4549025297150635, 48.858108179189905], [2.4546933174124015, 48.858079944061124], [2.4545967578887873, 48.857942297572826], [2.4545645713779214, 48.85782582717352], [2.4546396732306195, 48.85775170950398], [2.4547898769360166, 48.85764935635303], [2.4548810720441474, 48.857529355836895], [2.4550688266758924, 48.85739876671236], [2.4551331996886416, 48.857314060077755], [2.4551707506149905, 48.85723288274436], [2.4552726745630715, 48.85715170528523], [2.455412149428518, 48.8571022928523], [2.455530166623049, 48.857052880370595], [2.455664277073012, 48.85700346784011], [2.455798387522976, 48.85695405526084], [2.455862760544708, 48.85687287734364], [2.4560022354101543, 48.85677758136701], [2.4561738967864675, 48.856699932651665], [2.456340193747297, 48.856622283821785], [2.4564903974526935, 48.85653051686809], [2.4566030502317404, 48.856466985800694], [2.456576228145341, 48.856403454652664]]}",2012,207_t3_2012,,,380.0580018060264
207_t3,"{""type"": ""LineString"", ""coordinates"": [[2.4543929100016086, 48.85881405227483], [2.4543929100016086, 48.85881405227483], [2.45460212230427, 48.85863405558685], [2.4548006057759655, 48.85853876295711], [2.4549239873859796, 48.85846817570657], [2.4550473690049768, 48.858387000250715], [2.4551010131867583, 48.858288177774824], [2.4551171064332085, 48.85817523756434], [2.4549025297150635, 48.858108179189905], [2.4546933174124015, 48.858079944061124], [2.4545967578887873, 48.857942297572826], [2.4545645713779214, 48.85782582717352], [2.4546396732306195, 48.85775170950398], [2.4547898769360166, 48.85764935635303], [2.4548810720441474, 48.857529355836895], [2.4550688266758924, 48.85739876671236], [2.4551331996886416, 48.857314060077755], [2.4551707506149905, 48.85723288274436], [2.4552726745630715, 48.85715170528523], [2.455412149428518, 48.8571022928523], [2.455530166623049, 48.857052880370595], [2.455664277073012, 48.85700346784011], [2.455798387522976, 48.85695405526084], [2.455862760544708, 48.85687287734364], [2.4560022354101543, 48.85677758136701], [2.4561738967864675, 48.856699932651665], [2.456340193747297, 48.856622283821785], [2.4564903974526935, 48.85653051686809], [2.4566030502317404, 48.856466985800694], [2.456576228145341, 48.856403454652664]]}",2011,207_t3_2011,,,380.0580018060264
2_vmclher282,"{""type"": ""LineString"", ""coordinates"": [[3.177698850631714, 50.63465534455182], [3.1781280040740967, 50.6351589047391], [3.178492784500122, 50.63568967855608], [3.1788361072540283, 50.636342930410706], [3.1791794300079346, 50.63735000923247]]}",2015,2_vmclher282_2015,,,319.1704067751431
2_vmclher282,"{""type"": ""LineString"", ""coordinates"": [[3.177698850631714, 50.63465534455182], [3.1781280040740967, 50.6351589047391], [3.178492784500122, 50.63568967855608], [3.1788361072540283, 50.636342930410706], [3.1791794300079346, 50.63735000923247]]}",2013,2_vmclher282_2013,,,319.1704067751431
2_vmclher282,"{""type"": ""LineString"", ""coordinates"": [[3.177698850631714, 50.63465534455182], [3.1781280040740967, 50.6351589047391], [3.178492784500122, 50.63568967855608], [3.1788361072540283, 50.636342930410706], [3.1791794300079346, 50.63735000923247]]}",2012,2_vmclher282_2012,,,319.1704067751431
2_vmclher282,"{""type"": ""LineString"", ""coordinates"": [[3.177698850631714, 50.63465534455182], [3.1781280040740967, 50.6351589047391], [3.178492784500122, 50.63568967855608], [3.1788361072540283, 50.636342930410706], [3.1791794300079346, 50.63735000923247]]}",2010,2_vmclher282_2010,,,319.1704067751431
2_vmclher282,"{""type"": ""LineString"", ""coordinates"": [[3.177698850631714, 50.63465534455182], [3.1781280040740967, 50.6351589047391], [3.178492784500122, 50.63568967855608], [3.1788361072540283, 50.636342930410706], [3.1791794300079346, 50.63735000923247]]}",2011,2_vmclher282_2011,,,319.1704067751431
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2019,3_vmclher141 RNR Bois des anges_2019,,,262.3162164387324
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2018,3_vmclher141 RNR Bois des anges_2018,,,262.3162164387324
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2017,3_vmclher141 RNR Bois des anges_2017,,,262.3162164387324
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2016,3_vmclher141 RNR Bois des anges_2016,,,262.3162164387324
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2015,3_vmclher141 RNR Bois des anges_2015,,,262.3162164387324
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2013,3_vmclher141 RNR Bois des anges_2013,,,262.3162164387324
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2012,3_vmclher141 RNR Bois des anges_2012,,,262.3162164387324
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2011,3_vmclher141 RNR Bois des anges_2011,,,262.3162164387324
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2010,3_vmclher141 RNR Bois des anges_2010,,,262.3162164387324
465_Stade Henri Longuet,"{""type"": ""LineString"", ""coordinates"": [[2.3839822411497744, 48.67260321014863], [2.3843738436686985, 48.6722170814561], [2.3853287100828595, 48.67269177135752], [2.384926378723986, 48.67307081157883], [2.3840948939288213, 48.67269177135752]]}",2016,465_Stade Henri Longuet_2016,,,265.0967294789546
465_Stade Henri Longuet,"{""type"": ""LineString"", ""coordinates"": [[2.3839822411497744, 48.67260321014863], [2.3843738436686985, 48.6722170814561], [2.3853287100828595, 48.67269177135752], [2.384926378723986, 48.67307081157883], [2.3840948939288213, 48.67269177135752]]}",2015,465_Stade Henri Longuet_2015,,,265.0967294789546
465_Stade Henri Longuet,"{""type"": ""LineString"", ""coordinates"": [[2.3839822411497744, 48.67260321014863], [2.3843738436686985, 48.6722170814561], [2.3853287100828595, 48.67269177135752], [2.384926378723986, 48.67307081157883], [2.3840948939288213, 48.67269177135752]]}",2014,465_Stade Henri Longuet_2014,,,265.0967294789546
465_Stade Henri Longuet,"{""type"": ""LineString"", ""coordinates"": [[2.3839822411497744, 48.67260321014863], [2.3843738436686985, 48.6722170814561], [2.3853287100828595, 48.67269177135752], [2.384926378723986, 48.67307081157883], [2.3840948939288213, 48.67269177135752]]}",2013,465_Stade Henri Longuet_2013,,,265.0967294789546
465_Stade Henri Longuet,"{""type"": ""LineString"", ""coordinates"": [[2.3839822411497744, 48.67260321014863], [2.3843738436686985, 48.6722170814561], [2.3853287100828595, 48.67269177135752], [2.384926378723986, 48.67307081157883], [2.3840948939288213, 48.67269177135752]]}",2011,465_Stade Henri Longuet_2011,,,265.0967294789546
465_Rond point Gordini,"{""type"": ""LineString"", ""coordinates"": [[2.3745408654256277, 48.66146451167196], [2.375088036056449, 48.661134989781786], [2.3747876286546385, 48.660723970207904], [2.374208271503969, 48.660500742655124], [2.3738166689850444, 48.66077357619649], [2.374261915685751, 48.66142199284155]]}",2016,465_Rond point Gordini_2016,,,275.37093991211094
465_Rond point Gordini,"{""type"": ""LineString"", ""coordinates"": [[2.3745408654256277, 48.66146451167196], [2.375088036056449, 48.661134989781786], [2.3747876286546385, 48.660723970207904], [2.374208271503969, 48.660500742655124], [2.3738166689850444, 48.66077357619649], [2.374261915685751, 48.66142199284155]]}",2015,465_Rond point Gordini_2015,,,275.37093991211094
465_Rond point Gordini,"{""type"": ""LineString"", ""coordinates"": [[2.3745408654256277, 48.66146451167196], [2.375088036056449, 48.661134989781786], [2.3747876286546385, 48.660723970207904], [2.374208271503969, 48.660500742655124], [2.3738166689850444, 48.66077357619649], [2.374261915685751, 48.66142199284155]]}",2014,465_Rond point Gordini_2014,,,275.37093991211094
465_Rond point Gordini,"{""type"": ""LineString"", ""coordinates"": [[2.3745408654256277, 48.66146451167196], [2.375088036056449, 48.661134989781786], [2.3747876286546385, 48.660723970207904], [2.374208271503969, 48.660500742655124], [2.3738166689850444, 48.66077357619649], [2.374261915685751, 48.66142199284155]]}",2012,465_Rond point Gordini_2012,,,275.37093991211094
465_Rond point Gordini,"{""type"": ""LineString"", ""coordinates"": [[2.3745408654256277, 48.66146451167196], [2.375088036056449, 48.661134989781786], [2.3747876286546385, 48.660723970207904], [2.374208271503969, 48.660500742655124], [2.3738166689850444, 48.66077357619649], [2.374261915685751, 48.66142199284155]]}",2011,465_Rond point Gordini_2011,,,275.37093991211094
465_Pre aux boeufs 2,"{""type"": ""LineString"", ""coordinates"": [[2.3717889189720154, 48.683785488348505], [2.3715153336524963, 48.68436277646896], [2.3711827397346497, 48.68418569492701], [2.371354401111603, 48.68376778001934], [2.371102273464203, 48.68371819666458], [2.370775043964386, 48.68399090451169]]}",2011,465_Pre aux boeufs 2_2011,,,204.77494074043636
465_La Folie,"{""type"": ""LineString"", ""coordinates"": [[2.396838068962097, 48.65058206374988], [2.3963338136672974, 48.649766937274215], [2.3953038454055786, 48.65016387007356], [2.396591305732727, 48.650638767710156]]}",2011,465_La Folie_2011,,,293.8331022806109
465_Bois des aiglons,"{""type"": ""LineString"", ""coordinates"": [[2.3841699957847595, 48.66014641117762], [2.38440603017807, 48.66045467970391], [2.384631335735321, 48.66081609557526], [2.3849210143089294, 48.66110310045055]]}",2011,465_Bois des aiglons_2011,,,120.22897425584274
584_2,"{""type"": ""LineString"", ""coordinates"": [[2.379414439201355, 48.87983744646113], [2.3791784048080444, 48.87918126057911], [2.3795002698898315, 48.87905425586569], [2.379736304283142, 48.879301209179], [2.3805731534957886, 48.87942821326536]]}",2016,584_2_2016,,,197.666162511505
584_2,"{""type"": ""LineString"", ""coordinates"": [[2.379414439201355, 48.87983744646113], [2.3791784048080444, 48.87918126057911], [2.3795002698898315, 48.87905425586569], [2.379736304283142, 48.879301209179], [2.3805731534957886, 48.87942821326536]]}",2013,584_2_2013,,,197.666162511505
584_2,"{""type"": ""LineString"", ""coordinates"": [[2.379414439201355, 48.87983744646113], [2.3791784048080444, 48.87918126057911], [2.3795002698898315, 48.87905425586569], [2.379736304283142, 48.879301209179], [2.3805731534957886, 48.87942821326536]]}",2012,584_2_2012,,,197.666162511505
585_A,"{""type"": ""LineString"", ""coordinates"": [[2.38577663898468, 48.88237038432789], [2.3860663175582886, 48.88069823639269]]}",2016,585_A_2016,,,187.13736312225163
585_A,"{""type"": ""LineString"", ""coordinates"": [[2.38577663898468, 48.88237038432789], [2.3860663175582886, 48.88069823639269]]}",2012,585_A_2012,,,187.13736312225163
465_Rue du port 2,"{""type"": ""LineString"", ""coordinates"": [[2.394745945930481, 48.666612568579424], [2.3943811655044556, 48.66643542463481], [2.393651604652405, 48.66559929681056], [2.39327609539032, 48.665266258983515]]}",2011,465_Rue du port 2_2011,,,186.72945149058938
465_Voie ferree,"{""type"": ""LineString"", ""coordinates"": [[2.4004215002059937, 48.661347584796104], [2.4000567197799683, 48.66058223854266], [2.399488091468811, 48.65964679956231]]}",2011,465_Voie ferree_2011,,,201.30787688268052
465_Table d'orientation,"{""type"": ""LineString"", ""coordinates"": [[2.386546432972481, 48.667583306341996], [2.3874905705466922, 48.668111181434305], [2.3875924944857903, 48.668047411583025], [2.386669814582495, 48.66755142108947]]}",2016,465_Table d'orientation_2016,,,188.5196592966952
465_Table d'orientation,"{""type"": ""LineString"", ""coordinates"": [[2.386546432972481, 48.667583306341996], [2.3874905705466922, 48.668111181434305], [2.3875924944857903, 48.668047411583025], [2.386669814582495, 48.66755142108947]]}",2015,465_Table d'orientation_2015,,,188.5196592966952
465_Table d'orientation,"{""type"": ""LineString"", ""coordinates"": [[2.386546432972481, 48.667583306341996], [2.3874905705466922, 48.668111181434305], [2.3875924944857903, 48.668047411583025], [2.386669814582495, 48.66755142108947]]}",2014,465_Table d'orientation_2014,,,188.5196592966952
465_Table d'orientation,"{""type"": ""LineString"", ""coordinates"": [[2.386546432972481, 48.667583306341996], [2.3874905705466922, 48.668111181434305], [2.3875924944857903, 48.668047411583025], [2.386669814582495, 48.66755142108947]]}",2012,465_Table d'orientation_2012,,,188.5196592966952
465_Table d'orientation,"{""type"": ""LineString"", ""coordinates"": [[2.386546432972481, 48.667583306341996], [2.3874905705466922, 48.668111181434305], [2.3875924944857903, 48.668047411583025], [2.386669814582495, 48.66755142108947]]}",2011,465_Table d'orientation_2011,,,188.5196592966952
465_Plongée,"{""type"": ""LineString"", ""coordinates"": [[2.3886600136789986, 48.67173884457199], [2.3881933093073764, 48.67157943126659], [2.387147247794067, 48.67160777145072], [2.3876675963384884, 48.671398762248444], [2.388187944891893, 48.671398762248444], [2.3884615302073033, 48.67152629338803]]}",2016,465_Plongée_2016,,,222.9827413264366
465_Plongée,"{""type"": ""LineString"", ""coordinates"": [[2.3886600136789986, 48.67173884457199], [2.3881933093073764, 48.67157943126659], [2.387147247794067, 48.67160777145072], [2.3876675963384884, 48.671398762248444], [2.388187944891893, 48.671398762248444], [2.3884615302073033, 48.67152629338803]]}",2015,465_Plongée_2015,,,222.9827413264366
465_Plongée,"{""type"": ""LineString"", ""coordinates"": [[2.3886600136789986, 48.67173884457199], [2.3881933093073764, 48.67157943126659], [2.387147247794067, 48.67160777145072], [2.3876675963384884, 48.671398762248444], [2.388187944891893, 48.671398762248444], [2.3884615302073033, 48.67152629338803]]}",2014,465_Plongée_2014,,,222.9827413264366
465_Plongée,"{""type"": ""LineString"", ""coordinates"": [[2.3886600136789986, 48.67173884457199], [2.3881933093073764, 48.67157943126659], [2.387147247794067, 48.67160777145072], [2.3876675963384884, 48.671398762248444], [2.388187944891893, 48.671398762248444], [2.3884615302073033, 48.67152629338803]]}",2013,465_Plongée_2013,,,222.9827413264366
465_Plongée,"{""type"": ""LineString"", ""coordinates"": [[2.3886600136789986, 48.67173884457199], [2.3881933093073764, 48.67157943126659], [2.387147247794067, 48.67160777145072], [2.3876675963384884, 48.671398762248444], [2.388187944891893, 48.671398762248444], [2.3884615302073033, 48.67152629338803]]}",2012,465_Plongée_2012,,,222.9827413264366
465_Plongée,"{""type"": ""LineString"", ""coordinates"": [[2.3886600136789986, 48.67173884457199], [2.3881933093073764, 48.67157943126659], [2.387147247794067, 48.67160777145072], [2.3876675963384884, 48.671398762248444], [2.388187944891893, 48.671398762248444], [2.3884615302073033, 48.67152629338803]]}",2011,465_Plongée_2011,,,222.9827413264366
84_rond point abel durand,"{""type"": ""LineString"", ""coordinates"": [[-1.6034406423532206, 47.221265938749816], [-1.6026359796534393, 47.22084330892501]]}",2014,84_rond point abel durand_2014,,,76.8198563507548
84_rond point abel durand,"{""type"": ""LineString"", ""coordinates"": [[-1.6034406423532206, 47.221265938749816], [-1.6026359796534393, 47.22084330892501]]}",2013,84_rond point abel durand_2013,,,76.8198563507548
84_rond point abel durand,"{""type"": ""LineString"", ""coordinates"": [[-1.6034406423532206, 47.221265938749816], [-1.6026359796534393, 47.22084330892501]]}",2012,84_rond point abel durand_2012,,,76.8198563507548
84_rond point abel durand,"{""type"": ""LineString"", ""coordinates"": [[-1.6034406423532206, 47.221265938749816], [-1.6026359796534393, 47.22084330892501]]}",2011,84_rond point abel durand_2011,,,76.8198563507548
84_bassin des dervallieres,"{""type"": ""LineString"", ""coordinates"": [[-1.5925776958432905, 47.22363406077734], [-1.5946376323770088, 47.22324059552565]]}",2018,84_bassin des dervallieres_2018,,,161.59602515715412
84_bassin des dervallieres,"{""type"": ""LineString"", ""coordinates"": [[-1.5925776958432905, 47.22363406077734], [-1.5946376323770088, 47.22324059552565]]}",2017,84_bassin des dervallieres_2017,,,161.59602515715412
84_bassin des dervallieres,"{""type"": ""LineString"", ""coordinates"": [[-1.5925776958432905, 47.22363406077734], [-1.5946376323770088, 47.22324059552565]]}",2016,84_bassin des dervallieres_2016,,,161.59602515715412
84_bassin des dervallieres,"{""type"": ""LineString"", ""coordinates"": [[-1.5925776958432905, 47.22363406077734], [-1.5946376323770088, 47.22324059552565]]}",2015,84_bassin des dervallieres_2015,,,161.59602515715412
84_bassin des dervallieres,"{""type"": ""LineString"", ""coordinates"": [[-1.5925776958432905, 47.22363406077734], [-1.5946376323770088, 47.22324059552565]]}",2014,84_bassin des dervallieres_2014,,,161.59602515715412
84_bassin des dervallieres,"{""type"": ""LineString"", ""coordinates"": [[-1.5925776958432905, 47.22363406077734], [-1.5946376323770088, 47.22324059552565]]}",2013,84_bassin des dervallieres_2013,,,161.59602515715412
84_bassin des dervallieres,"{""type"": ""LineString"", ""coordinates"": [[-1.5925776958432905, 47.22363406077734], [-1.5946376323770088, 47.22324059552565]]}",2012,84_bassin des dervallieres_2012,,,161.59602515715412
84_bassin des dervallieres,"{""type"": ""LineString"", ""coordinates"": [[-1.5925776958432905, 47.22363406077734], [-1.5946376323770088, 47.22324059552565]]}",2011,84_bassin des dervallieres_2011,,,161.59602515715412
84_vallon de la chezine,"{""type"": ""LineString"", ""coordinates"": [[-1.5960323810674095, 47.22649023952925], [-1.5962201356901722, 47.22768512579755], [-1.5972554683725144, 47.22863591544347]]}",2019,84_vallon de la chezine_2019,,,265.1083854695965
84_vallon de la chezine,"{""type"": ""LineString"", ""coordinates"": [[-1.5960323810674095, 47.22649023952925], [-1.5962201356901722, 47.22768512579755], [-1.5972554683725144, 47.22863591544347]]}",2018,84_vallon de la chezine_2018,,,265.1083854695965
84_vallon de la chezine,"{""type"": ""LineString"", ""coordinates"": [[-1.5960323810674095, 47.22649023952925], [-1.5962201356901722, 47.22768512579755], [-1.5972554683725144, 47.22863591544347]]}",2017,84_vallon de la chezine_2017,,,265.1083854695965
84_vallon de la chezine,"{""type"": ""LineString"", ""coordinates"": [[-1.5960323810674095, 47.22649023952925], [-1.5962201356901722, 47.22768512579755], [-1.5972554683725144, 47.22863591544347]]}",2016,84_vallon de la chezine_2016,,,265.1083854695965
84_vallon de la chezine,"{""type"": ""LineString"", ""coordinates"": [[-1.5960323810674095, 47.22649023952925], [-1.5962201356901722, 47.22768512579755], [-1.5972554683725144, 47.22863591544347]]}",2015,84_vallon de la chezine_2015,,,265.1083854695965
84_vallon de la chezine,"{""type"": ""LineString"", ""coordinates"": [[-1.5960323810674095, 47.22649023952925], [-1.5962201356901722, 47.22768512579755], [-1.5972554683725144, 47.22863591544347]]}",2014,84_vallon de la chezine_2014,,,265.1083854695965
84_vallon de la chezine,"{""type"": ""LineString"", ""coordinates"": [[-1.5960323810674095, 47.22649023952925], [-1.5962201356901722, 47.22768512579755], [-1.5972554683725144, 47.22863591544347]]}",2013,84_vallon de la chezine_2013,,,265.1083854695965
